经度,纬度,Year,Amount,Name
36.995,-85.0683,2014,7,Russell/Kentucky
38.7383,-82.842,2014,312,Scioto/Ohio
39.9834,-78.772,2014,104,Somerset/Pennsylvania
38.1982,-77.5885,2014,258,Spotsylvania/Virginia
38.3319,-77.4655,2014,230,Stafford/Virginia
40.8159,-81.4165,2014,664,Stark/Ohio
36.5882,-76.6847,2014,10,Suffolk (city)/Virginia
37.7243,-80.8865,2014,2,Summers/West Virginia
41.0802,-81.5219,2014,444,Summit/Ohio
41.8332,-75.8762,2014,63,Susquehanna/Pennsylvania
37.4256,-85.3689,2014,40,Taylor/Kentucky
37.1909,-81.6387,2014,485,Tazewell/Virginia
41.6795,-77.069,2014,12,Tioga/Pennsylvania
36.9551,-87.709,2014,8,Trigg/Kentucky
41.462,-80.6656,2014,554,Trumbull/Ohio
40.5609,-81.495,2014,65,Tuscarawas/Ohio
40.3533,-83.2628,2014,38,Union/Ohio
40.9002,-77.1564,2014,9,Union/Pennsylvania
40.8006,-84.7746,2014,66,Van Wert/Ohio
41.4998,-79.8736,2014,54,Venango/Pennsylvania
39.1591,-82.5243,2014,25,Vinton/Ohio
39.3496,-84.1236,2014,365,Warren/Ohio
40.3264,-80.4091,2014,480,Washington/Pennsylvania
36.666,-81.6382,2014,91,Washington/Virginia
36.8404,-84.8506,2014,47,Wayne/Kentucky
41.3957,-75.2731,2014,52,Wayne/Pennsylvania
38.2254,-82.4415,2014,43,Wayne/West Virginia
37.4662,-87.7342,2014,13,Webster/Kentucky
38.4604,-80.3731,2014,24,Webster/West Virginia
38.0941,-76.8229,2014,40,Westmoreland/Virginia
39.5689,-80.7316,2014,30,Wetzel/West Virginia
36.9321,-84.1004,2014,153,Whitley/Kentucky
37.2691,-76.7075,2014,2,Williamsburg (city)/Virginia
38.6663,-82.1706,2014,1,Mason/West Virginia
38.6562,-78.2322,2014,12,Rappahannock/Virginia
40.7078,-77.3107,2014,17,Snyder/Pennsylvania
36.8457,-77.2875,2014,8,Sussex/Virginia
38.5955,-85.3174,2014,20,Trimble/Kentucky
39.0813,-79.6455,2014,4,Tucker/West Virginia
36.7335,-76.0435,2014,21,Virginia Beach (city)/Virginia
36.9725,-86.4371,2014,35,Warren/Kentucky
39.6314,-81.4562,2014,127,Washington/Ohio
40.9864,-81.9948,2014,223,Wayne/Ohio
39.1734,-78.1745,2014,27,Winchester (city)/Virginia
41.3236,-83.4363,2014,225,Wood/Ohio
39.1806,-81.513,2014,141,Wood/West Virginia
37.972,-84.7563,2014,30,Woodford/Kentucky
40.95,-83.3836,2014,73,Wyandot/Ohio
38.5374,-81.9256,2014,47,Putnam/West Virginia
37.1229,-80.5583,2014,2,Radford (city)/Virginia
38.0562,-85.1511,2014,9,Spencer/Kentucky
41.7806,-79.0941,2014,28,Warren/Pennsylvania
38.9231,-78.1033,2014,339,Warren/Virginia
40.3312,-79.677,2014,678,Westmoreland/Pennsylvania
36.8615,-82.7774,2014,283,Wise/Virginia
41.6119,-76.0457,2014,79,Wyoming/Pennsylvania
37.1982,-76.433,2014,23,York/Virginia
37.6917,-75.7182,2015,15,Accomack/Virginia
37.1803,-85.3197,2015,16,Adair/Kentucky
39.8826,-77.1569,2015,92,Adams/Pennsylvania
38.041,-78.5222,2015,41,Albemarle/Virginia
38.1593,-79.0608,2014,1,Staunton (city)/Virginia
37.5584,-87.8909,2014,7,Union/Kentucky
36.8862,-81.192,2014,228,Wythe/Virginia
39.9163,-76.5841,2014,964,York/Pennsylvania
38.8559,-83.4713,2015,160,Adams/Ohio
38.8184,-77.0861,2015,7,Alexandria (city)/Virginia
37.8865,-79.9795,2015,63,Alleghany/Virginia
36.7956,-86.2961,2015,12,Allen/Kentucky
40.8305,-84.0848,2015,318,Allen/Ohio
37.3366,-77.9882,2015,1,Amelia/Virginia
37.2642,-78.682,2015,9,Appomattox/Virginia
38.8786,-77.1011,2015,166,Arlington/Virginia
40.9185,-79.4603,2015,141,Armstrong/Pennsylvania
41.8567,-80.6173,2015,415,Ashtabula/Ohio
39.4005,-82.1261,2015,217,Athens/Ohio
40.6513,-84.146,2015,82,Auglaize/Ohio
38.1939,-79.0087,2015,59,Augusta/Virginia
37.0048,-85.9264,2015,47,Barren/Kentucky
38.1193,-83.6156,2015,74,Bath/Kentucky
38.1948,-79.5709,2015,5,Bath/Virginia
40.5989,-80.4738,2015,223,Beaver/Pennsylvania
38.5317,-84.0358,2014,2,Robertson/Kentucky
39.6035,-80.9351,2014,13,Tyler/West Virginia
38.9927,-80.2279,2014,27,Upshur/West Virginia
37.8301,-83.5166,2014,5,Wolfe/Kentucky
37.7154,-81.4179,2014,6,Wyoming/West Virginia
40.4001,-80.1873,2015,4758,Allegheny/Pennsylvania
37.4487,-79.1058,2015,34,Amherst/Virginia
37.2273,-76.9665,2014,1,Surry/Virginia
39.2666,-80.1287,2014,1,Taylor/West Virginia
37.01,-87.2425,2014,2,Todd/Kentucky
38.089,-84.935,2015,17,Anderson/Kentucky
40.9214,-82.2818,2015,314,Ashland/Ohio
37.3866,-79.7253,2015,105,Bedford/Virginia
37.4167,-79.8779,2015,54,Botetourt/Virginia
38.1425,-84.1101,2015,16,Bourbon/Kentucky
38.3354,-82.7816,2015,203,Boyd/Kentucky
41.7606,-76.1763,2015,71,Bradford/Pennsylvania
38.5632,-80.8979,2015,2,Braxton/West Virginia
37.4215,-83.4585,2015,30,Breathitt/Kentucky
38.8673,-83.7878,2015,242,Brown/Ohio
41.4102,-76.5832,2014,4,Sullivan/Pennsylvania
40.2592,-78.5075,2015,35,Bedford/Pennsylvania
36.5942,-83.8774,2015,329,Bell/Kentucky
40.1621,-81.1313,2015,198,Belmont/Ohio
40.3495,-76.1391,2015,511,Berks/Pennsylvania
40.6864,-78.2272,2015,320,Blair/Pennsylvania
37.1521,-81.1501,2015,10,Bland/Virginia
37.5855,-84.7903,2015,53,Boyle/Kentucky
36.618,-82.1607,2015,1,Bristol (city)/Virginia
36.8553,-77.8937,2015,9,Brunswick/Virginia
37.494,-78.6333,2015,73,Buckingham/Virginia
40.1015,-74.8852,2015,734,Bucks/Pennsylvania
38.0645,-85.7146,2015,88,Bullitt/Kentucky
37.2093,-86.8921,2015,12,Butler/Kentucky
39.3938,-84.5652,2015,1078,Butler/Ohio
40.9505,-79.74,2015,184,Butler/Pennsylvania
37.4743,-83.6802,2014,3,Owsley/Kentucky
37.0846,-88.8827,2015,1,Ballard/Kentucky
38.9472,-84.6731,2015,361,Boone/Kentucky
37.9713,-81.7138,2015,11,Boone/West Virginia
38.6818,-84.0666,2015,16,Bracken/Kentucky
37.2473,-81.8015,2015,146,Buchanan/Virginia
40.4111,-78.8446,2015,457,Cambria/Pennsylvania
39.0401,-84.4815,2015,634,Campbell/Kentucky
38.0533,-77.3473,2015,40,Caroline/Virginia
38.6098,-85.0681,2015,56,Carroll/Kentucky
36.6771,-80.6997,2015,58,Carroll/Virginia
38.3318,-82.9371,2015,83,Carter/Kentucky
37.4551,-84.9875,2015,33,Casey/Kentucky
40.98,-77.7057,2015,104,Centre/Pennsylvania
40.2174,-83.9635,2015,202,Champaign/Ohio
36.9933,-78.601,2015,35,Charlotte/Virginia
39.9639,-75.885,2015,535,Chester/Pennsylvania
37.506,-77.6492,2015,593,Chesterfield/Virginia
37.12,-87.4875,2015,37,Christian/Kentucky
41.2106,-79.3803,2015,25,Clarion/Pennsylvania
39.8862,-84.0243,2015,240,Clark/Ohio
39.2325,-84.1532,2015,493,Clermont/Ohio
36.8051,-85.0683,2015,22,Clinton/Kentucky
39.3224,-83.8109,2015,212,Clinton/Ohio
41.0177,-76.4969,2015,69,Columbia/Pennsylvania
40.8871,-80.675,2015,300,Columbiana/Ohio
37.4293,-80.1395,2015,4,Craig/Virginia
40.7392,-82.7773,2015,218,Crawford/Ohio
37.2198,-88.1411,2015,5,Crittenden/Kentucky
36.8319,-85.5053,2015,10,Cumberland/Kentucky
37.6674,-78.0883,2015,7,Cumberland/Virginia
41.4948,-81.5348,2015,3877,Cuyahoga/Ohio
40.2802,-84.6384,2015,136,Darke/Ohio
40.2752,-76.8843,2015,866,Dauphin/Pennsylvania
41.3259,-84.2855,2015,269,Defiance/Ohio
39.894,-75.4338,2015,1706,Delaware/Pennsylvania
39.1254,-80.7407,2015,6,Doddridge/West Virginia
37.2864,-80.0554,2014,1,Salem (city)/Virginia
37.7355,-85.0701,2014,1,Washington/Kentucky
41.5024,-84.418,2014,5,Williams/Ohio
39.458,-77.9779,2015,129,Berkeley/West Virginia
36.5892,-88.4381,2015,18,Calloway/Kentucky
37.2338,-79.2895,2015,19,Campbell/Virginia
38.0014,-84.1908,2015,109,Clark/Kentucky
39.1508,-77.9823,2015,24,Clarke/Virginia
37.1464,-83.7635,2015,66,Clay/Kentucky
38.4662,-81.0815,2015,4,Clay/West Virginia
41.1062,-78.7749,2015,57,Clearfield/Pennsylvania
41.0094,-77.5306,2015,55,Clinton/Pennsylvania
40.2761,-81.7517,2015,38,Coshocton/Ohio
41.8176,-79.8364,2015,118,Crawford/Pennsylvania
38.416,-77.8267,2015,136,Culpeper/Virginia
37.7892,-86.9805,2015,56,Daviess/Kentucky
40.1679,-83.08,2015,333,Delaware/Ohio
37.1026,-82.3763,2015,54,Dickenson/Virginia
36.9853,-77.7219,2015,15,Dinwiddie/Virginia
42.2134,-79.8333,2015,274,Erie/Pennsylvania
38.8514,-77.1579,2015,603,Fairfax/Virginia
39.8426,-82.5446,2015,524,Fairfield/Ohio
38.6355,-77.6661,2015,229,Fauquier/Virginia
38.1059,-84.5255,2015,726,Fayette/Kentucky
39.6522,-83.5564,2015,140,Fayette/Ohio
40.0903,-79.5872,2015,341,Fayette/Pennsylvania
37.0379,-80.2045,2015,2,Floyd/Virginia
39.8665,-83.0703,2015,2806,Franklin/Ohio
39.7243,-77.515,2015,162,Franklin/Pennsylvania
36.8293,-79.9917,2015,87,Franklin/Virginia
41.7113,-83.9053,2015,41,Fulton/Ohio
38.8862,-82.1463,2015,289,Gallia/Ohio
41.3722,-81.0591,2015,124,Geauga/Ohio
37.373,-80.8576,2015,36,Giles/Virginia
38.7326,-84.5966,2015,87,Grant/Kentucky
39.2711,-79.3662,2015,23,Grant/West Virginia
36.5603,-88.5692,2015,41,Graves/Kentucky
38.4154,-82.3188,2015,112,Cabell/West Virginia
40.8289,-75.7009,2015,96,Carbon/Pennsylvania
40.5209,-81.0031,2015,6,Carroll/Ohio
40.2422,-76.9274,2015,52,Cumberland/Pennsylvania
37.2085,-88.0604,2015,16,Caldwell/Kentucky
37.2895,-86.2847,2015,10,Edmonson/Kentucky
41.4011,-82.808,2015,451,Erie/Ohio
37.9185,-76.8665,2015,5,Essex/Virginia
38.2126,-83.6341,2015,37,Fleming/Kentucky
37.7533,-78.1638,2015,17,Fluvanna/Virginia
41.4937,-79.448,2015,2,Forest/Pennsylvania
38.3228,-84.8955,2015,118,Franklin/Kentucky
39.264,-78.3319,2015,254,Frederick/Virginia
39.932,-77.9958,2015,4,Fulton/Pennsylvania
38.9815,-80.9496,2015,19,Gilmer/West Virginia
37.2801,-76.4402,2015,56,Gloucester/Virginia
37.4937,-86.226,2015,30,Grayson/Kentucky
36.6015,-81.6257,2015,15,Grayson/Virginia
37.7503,-80.4715,2015,163,Greenbrier/West Virginia
36.9081,-88.8869,2015,1,Carlisle/Kentucky
37.344,-77.0687,2015,1,Charles City/Virginia
37.6015,-77.7022,2015,7,Goochland/Virginia
39.6598,-83.7431,2015,441,Greene/Ohio
38.2504,-78.4417,2015,18,Greene/Virginia
40.0221,-81.5868,2015,304,Guernsey/Ohio
36.839,-78.7284,2015,32,Halifax/Virginia
40.9348,-83.8235,2015,373,Hancock/Ohio
40.6179,-80.5998,2015,11,Hancock/West Virginia
37.7668,-77.3706,2015,137,Hanover/Virginia
37.8193,-85.9358,2015,74,Hardin/Kentucky
40.8064,-83.5114,2015,135,Hardin/Ohio
41.4148,-78.1989,2015,1,Cameron/Pennsylvania
41.5726,-78.6869,2015,29,Elk/Pennsylvania
38.1879,-83.0188,2015,10,Elliott/Kentucky
37.6969,-83.9685,2015,11,Estill/Kentucky
37.451,-82.7994,2015,174,Floyd/Kentucky
37.6167,-84.4094,2015,7,Garrard/Kentucky
38.4949,-82.6911,2015,73,Greenup/Kentucky
39.9476,-79.9986,2015,45,Greene/Pennsylvania
36.9052,-76.8978,2015,45,Southampton/Virginia
37.8312,-86.6304,2015,1,Breckinridge/Kentucky
40.2811,-80.6102,2015,2,Brooke/West Virginia
37.9607,-81.0795,2015,4,Fayette/West Virginia
39.1864,-84.763,2015,6243,Hamilton/Ohio
39.3732,-78.5228,2015,48,Hampshire/West Virginia
36.8155,-83.4045,2015,189,Harlan/Kentucky
38.5426,-84.2366,2015,137,Harrison/Kentucky
40.2737,-81.2812,2015,20,Harrison/Ohio
39.3923,-80.2989,2015,198,Harrison/West Virginia
37.2903,-85.7672,2015,3,Hart/Kentucky
37.8512,-87.3542,2015,27,Henderson/Kentucky
38.4623,-85.3036,2015,36,Henry/Kentucky
36.6871,-79.7872,2015,80,Henry/Virginia
36.7596,-89.102,2015,2,Hickman/Kentucky
39.0747,-83.3871,2015,208,Highland/Ohio
40.6783,-79.1646,2015,93,Indiana/Pennsylvania
36.866,-76.8308,2015,48,Isle of Wight/Virginia
39.1117,-82.6108,2015,328,Jackson/Ohio
38.2907,-85.6333,2015,1593,Jefferson/Kentucky
40.3653,-80.652,2015,132,Jefferson/Ohio
40.9702,-78.8765,2015,19,Jefferson/Pennsylvania
37.8787,-84.6545,2015,121,Jessamine/Kentucky
37.8806,-82.8382,2015,92,Johnson/Kentucky
38.486,-81.3502,2015,232,Kanawha/West Virginia
39.0338,-84.5675,2015,619,Kenton/Kentucky
37.4957,-83.0941,2015,16,Knott/Kentucky
36.8353,-83.7598,2015,213,Knox/Kentucky
41.6072,-81.469,2015,1546,Lake/Ohio
37.0037,-84.161,2015,106,Laurel/Kentucky
37.9459,-82.6735,2015,24,Lawrence/Kentucky
38.4298,-82.4488,2015,224,Lawrence/Ohio
40.8618,-80.2625,2015,99,Lawrence/Pennsylvania
40.337,-76.448,2015,454,Lebanon/Pennsylvania
36.5767,-88.9353,2015,8,Fulton/Kentucky
38.7252,-84.8239,2015,12,Gallatin/Kentucky
38.8779,-78.8661,2015,49,Hardy/West Virginia
37.6274,-77.4322,2015,802,Henrico/Virginia
41.371,-83.9415,2015,20,Henry/Ohio
37.1737,-87.6885,2015,56,Hopkins/Kentucky
40.3821,-78.1697,2015,64,Huntingdon/Pennsylvania
41.2508,-82.4915,2015,317,Huron/Ohio
38.8656,-81.8235,2015,57,Jackson/West Virginia
39.3242,-77.7517,2015,11,Jefferson/West Virginia
40.6868,-77.114,2015,7,Juniata/Pennsylvania
40.5342,-82.5049,2015,34,Knox/Ohio
41.4846,-75.666,2015,421,Lackawanna/Pennsylvania
39.832,-76.3275,2015,615,Lancaster/Pennsylvania
37.7301,-76.538,2015,5,Lancaster/Virginia
37.6023,-83.6085,2015,19,Lee/Kentucky
36.6871,-83.1152,2015,80,Lee/Virginia
40.6666,-75.5072,2015,185,Lehigh/Pennsylvania
36.816,-77.4689,2015,20,Greensville/Virginia
37.3799,-76.8041,2015,27,James City/Virginia
37.1638,-82.7493,2015,43,Letcher/Kentucky
38.354,-83.2524,2015,52,Lewis/Kentucky
37.453,-84.7579,2015,18,Lincoln/Kentucky
37.2456,-88.3589,2015,3,Livingston/Kentucky
36.95,-86.7419,2015,24,Logan/Kentucky
40.4007,-83.5444,2015,108,Logan/Ohio
37.805,-81.9923,2015,88,Logan/West Virginia
41.3128,-81.9157,2015,727,Lorain/Ohio
39.0302,-77.4712,2015,258,Loudoun/Virginia
38.0068,-77.9061,2015,62,Louisa/Virginia
41.6639,-83.582,2015,824,Lucas/Ohio
36.9608,-78.1283,2015,9,Lunenburg/Virginia
41.3338,-75.8214,2015,752,Luzerne/Pennsylvania
37.0759,-88.0769,2015,35,Lyon/Kentucky
37.724,-84.2928,2015,383,Madison/Kentucky
39.9487,-83.2993,2015,148,Madison/Ohio
38.4879,-78.3261,2015,18,Madison/Virginia
40.9207,-81.0231,2015,882,Mahoning/Ohio
37.5156,-85.2625,2015,33,Marion/Kentucky
40.5321,-83.2077,2015,399,Marion/Ohio
37.8416,-82.4223,2015,102,Martin/Kentucky
36.6827,-79.8636,2015,1,Martinsville (city)/Virginia
37.4984,-76.2883,2015,45,Mathews/Virginia
36.9728,-88.612,2015,52,McCracken/Kentucky
37.3675,-81.3572,2015,33,McDowell/West Virginia
41.8694,-78.66,2015,47,McKean/Pennsylvania
37.9366,-85.9915,2015,14,Meade/Kentucky
36.666,-78.3908,2015,46,Mecklenburg/Virginia
39.4187,-82.5993,2015,44,Hocking/Ohio
40.5533,-81.9164,2015,17,Holmes/Ohio
36.954,-83.3907,2015,10,Leslie/Kentucky
37.5751,-83.9735,2015,11,Jackson/Kentucky
39.0393,-80.6551,2015,54,Lewis/West Virginia
39.9595,-82.4129,2015,348,Licking/Ohio
41.3265,-76.9455,2015,213,Lycoming/Pennsylvania
38.7717,-77.4448,2015,4,Manassas Park (city)/Virginia
39.9854,-80.7335,2015,34,Marshall/West Virginia
41.0348,-82.0122,2015,333,Medina/Ohio
37.4362,-80.964,2015,333,Mercer/West Virginia
39.9951,-84.4084,2015,221,Miami/Ohio
37.6395,-76.5747,2015,16,Middlesex/Virginia
39.337,-78.9223,2015,10,Mineral/West Virginia
39.8489,-81.0354,2015,34,Monroe/Ohio
41.177,-75.418,2015,305,Monroe/Pennsylvania
37.997,-83.8925,2015,156,Montgomery/Kentucky
39.7927,-84.3165,2015,2932,Montgomery/Ohio
40.2111,-75.2744,2015,60,Montgomery/Pennsylvania
40.9865,-76.635,2015,5,Montour/Pennsylvania
39.7373,-81.9154,2015,13,Morgan/Ohio
37.1231,-87.2125,2015,59,Muhlenberg/Kentucky
39.9037,-82.018,2015,123,Muskingum/Ohio
37.913,-78.8828,2015,8,Nelson/Virginia
37.4418,-77.0436,2015,21,New Kent/Virginia
37.1052,-76.5185,2015,10,Newport News (city)/Virginia
38.302,-83.8866,2015,40,Nicholas/Kentucky
37.7015,-83.1516,2015,30,Magoffin/Kentucky
39.5013,-80.1696,2015,128,Marion/West Virginia
36.867,-88.4656,2015,5,Marshall/Kentucky
38.7054,-83.9191,2015,52,Mason/Kentucky
36.6648,-84.4395,2015,27,McCreary/Kentucky
39.0292,-82.034,2015,22,Meigs/Ohio
40.4113,-84.7761,2015,92,Mercer/Ohio
41.1572,-80.0893,2015,123,Mercer/Pennsylvania
37.0675,-80.4405,2015,174,Montgomery/Virginia
40.6209,-82.6618,2015,66,Morrow/Ohio
38.2001,-80.8512,2015,161,Nicholas/West Virginia
39.9156,-81.2824,2015,21,Noble/Ohio
36.8945,-76.259,2015,16,Norfolk (city)/Virginia
40.6295,-75.2024,2015,132,Northampton/Pennsylvania
40.7841,-76.6713,2015,76,Northumberland/Pennsylvania
37.8832,-76.3477,2015,32,Northumberland/Virginia
37.0821,-78.0029,2015,17,Nottoway/Virginia
37.5589,-86.7728,2015,20,Ohio/Kentucky
40.0753,-80.6951,2015,49,Ohio/West Virginia
38.6134,-84.9769,2015,13,Owen/Kentucky
37.6965,-84.9097,2015,13,Mercer/Kentucky
40.5331,-77.8141,2015,35,Mifflin/Pennsylvania
39.6587,-79.9868,2015,10,Monongalia/West Virginia
36.7012,-85.6927,2015,3,Monroe/Kentucky
37.9734,-83.0488,2015,10,Morgan/Kentucky
37.5295,-75.8283,2015,12,Northampton/Virginia
38.3355,-85.4839,2015,60,Oldham/Kentucky
38.6653,-78.4545,2015,45,Page/Virginia
36.7168,-80.3578,2015,32,Patrick/Virginia
37.2245,-83.2752,2015,202,Perry/Kentucky
40.3951,-77.0278,2015,43,Perry/Pennsylvania
40.0076,-75.134,2015,6700,Philadelphia/Pennsylvania
39.554,-82.7779,2015,157,Pickaway/Ohio
37.4807,-82.0632,2015,158,Pike/Kentucky
39.1517,-82.9102,2015,86,Pike/Ohio
41.4045,-75.183,2015,41,Pike/Pennsylvania
36.6716,-79.4196,2015,36,Pittsylvania/Virginia
41.0245,-81.0501,2015,411,Portage/Ohio
41.9207,-78.0205,2015,45,Potter/Pennsylvania
39.7917,-84.7133,2015,35,Preble/Ohio
39.5512,-79.8003,2015,12,Preston/West Virginia
38.6823,-77.2604,2015,564,Prince William/Virginia
37.1745,-84.6329,2015,291,Pulaski/Kentucky
41.0997,-84.2693,2015,10,Putnam/Ohio
38.5374,-81.9256,2015,4,Putnam/West Virginia
38.6663,-82.1706,2015,37,Mason/West Virginia
37.4919,-87.1342,2015,3,McLean/Kentucky
37.6262,-82.1696,2015,4,Mingo/West Virginia
37.8996,-85.2196,2015,36,Nelson/Kentucky
38.2484,-78.1125,2015,91,Orange/Virginia
41.5853,-82.8369,2015,43,Ottawa/Ohio
41.1798,-84.7378,2015,23,Paulding/Ohio
38.6708,-84.3311,2015,34,Pendleton/Kentucky
39.921,-82.4271,2015,121,Perry/Ohio
37.9059,-83.9691,2015,40,Powell/Kentucky
36.9342,-80.7255,2015,110,Pulaski/Virginia
37.9443,-81.4371,2015,223,Raleigh/West Virginia
40.9345,-82.4502,2015,340,Richland/Ohio
37.9501,-76.6625,2015,15,Richmond/Virginia
37.2747,-79.8886,2015,132,Roanoke/Virginia
38.6601,-78.9061,2015,65,Rockingham/Virginia
39.4069,-83.1842,2015,284,Ross/Ohio
37.5668,-85.7353,2015,2,Larue/Kentucky
37.9554,-83.4596,2015,3,Menifee/Kentucky
37.5427,-77.9267,2015,30,Powhatan/Virginia
37.6301,-79.5431,2015,56,Rockbridge/Virginia
37.4027,-84.4144,2015,146,Rockcastle/Kentucky
38.2529,-83.3185,2015,162,Rowan/Kentucky
36.9791,-82.2961,2015,85,Russell/Virginia
41.388,-83.3218,2015,182,Sandusky/Ohio
40.8565,-76.235,2015,551,Schuylkill/Pennsylvania
38.2204,-84.4699,2015,16,Scott/Kentucky
36.7196,-82.7962,2015,213,Scott/Virginia
41.2162,-83.3285,2015,207,Seneca/Ohio
39.0551,-78.3681,2015,135,Shenandoah/Virginia
36.7929,-81.5927,2015,49,Smyth/Virginia
38.3319,-77.4655,2015,301,Stafford/Virginia
36.9841,-85.6187,2015,2,Metcalfe/Kentucky
37.4743,-83.6802,2015,12,Owsley/Kentucky
38.7383,-82.842,2015,337,Scioto/Ohio
38.137,-85.0744,2015,74,Shelby/Kentucky
40.4389,-84.2597,2015,168,Shelby/Ohio
36.7509,-86.7347,2015,18,Simpson/Kentucky
39.9834,-78.772,2015,80,Somerset/Pennsylvania
38.1982,-77.5885,2015,318,Spotsylvania/Virginia
40.8159,-81.4165,2015,710,Stark/Ohio
41.0802,-81.5219,2015,667,Summit/Ohio
41.8332,-75.8762,2015,47,Susquehanna/Pennsylvania
36.8457,-77.2875,2015,14,Sussex/Virginia
37.4256,-85.3689,2015,44,Taylor/Kentucky
37.1909,-81.6387,2015,466,Tazewell/Virginia
37.01,-87.2425,2015,4,Todd/Kentucky
41.462,-80.6656,2015,712,Trumbull/Ohio
40.5609,-81.495,2015,77,Tuscarawas/Ohio
40.8006,-84.7746,2015,53,Van Wert/Ohio
41.4998,-79.8736,2015,80,Venango/Pennsylvania
39.1591,-82.5243,2015,75,Vinton/Ohio
38.2746,-80.0915,2015,18,Pocahontas/West Virginia
38.5317,-84.0358,2015,6,Robertson/Kentucky
37.2864,-80.0554,2015,1,Salem (city)/Virginia
37.7243,-80.8865,2015,8,Summers/West Virginia
41.6795,-77.069,2015,35,Tioga/Pennsylvania
36.9551,-87.709,2015,7,Trigg/Kentucky
37.5584,-87.8909,2015,7,Union/Kentucky
40.3533,-83.2628,2015,56,Union/Ohio
40.9002,-77.1564,2015,11,Union/Pennsylvania
36.9725,-86.4371,2015,42,Warren/Kentucky
38.9231,-78.1033,2015,288,Warren/Virginia
40.3264,-80.4091,2015,490,Washington/Pennsylvania
36.8404,-84.8506,2015,39,Wayne/Kentucky
40.9864,-81.9948,2015,222,Wayne/Ohio
38.4604,-80.3731,2015,9,Webster/West Virginia
40.3312,-79.677,2015,527,Westmoreland/Pennsylvania
38.0941,-76.8229,2015,52,Westmoreland/Virginia
39.5689,-80.7316,2015,28,Wetzel/West Virginia
36.9321,-84.1004,2015,65,Whitley/Kentucky
41.5024,-84.418,2015,6,Williams/Ohio
36.8615,-82.7774,2015,276,Wise/Virginia
41.3236,-83.4363,2015,165,Wood/Ohio
39.1806,-81.513,2015,188,Wood/West Virginia
36.8468,-76.354,2015,11,Portsmouth (city)/Virginia
36.995,-85.0683,2015,11,Russell/Kentucky
40.7078,-77.3107,2015,11,Snyder/Pennsylvania
38.5955,-85.3174,2015,16,Trimble/Kentucky
39.6035,-80.9351,2015,1,Tyler/West Virginia
38.9927,-80.2279,2015,8,Upshur/West Virginia
39.3496,-84.1236,2015,380,Warren/Ohio
39.3201,-81.2401,2015,4,Pleasants/West Virginia
38.8025,-81.3531,2015,3,Roane/West Virginia
38.0562,-85.1511,2015,6,Spencer/Kentucky
39.6314,-81.4562,2015,143,Washington/Ohio
41.3957,-75.2731,2015,34,Wayne/Pennsylvania
38.2254,-82.4415,2015,29,Wayne/West Virginia
40.95,-83.3836,2015,55,Wyandot/Ohio
41.6119,-76.0457,2015,40,Wyoming/Pennsylvania
39.9163,-76.5841,2015,1130,York/Pennsylvania
37.1982,-76.433,2015,42,York/Virginia
37.6917,-75.7182,2016,28,Accomack/Virginia
38.8559,-83.4713,2016,184,Adams/Ohio
39.8826,-77.1569,2016,102,Adams/Pennsylvania
38.041,-78.5222,2016,60,Albemarle/Virginia
38.8184,-77.0861,2016,29,Alexandria (city)/Virginia
38.6562,-78.2322,2015,5,Rappahannock/Virginia
36.5882,-76.6847,2015,3,Suffolk (city)/Virginia
36.7335,-76.0435,2015,3,Virginia Beach (city)/Virginia
36.666,-81.6382,2015,67,Washington/Virginia
39.1734,-78.1745,2015,5,Winchester (city)/Virginia
37.8301,-83.5166,2015,24,Wolfe/Kentucky
37.972,-84.7563,2015,31,Woodford/Kentucky
36.8862,-81.192,2015,162,Wythe/Virginia
37.1803,-85.3197,2016,20,Adair/Kentucky
37.8865,-79.9795,2016,48,Alleghany/Virginia
40.4001,-80.1873,2016,4967,Allegheny/Pennsylvania
36.7956,-86.2961,2016,24,Allen/Kentucky
40.8305,-84.0848,2016,240,Allen/Ohio
37.4487,-79.1058,2016,30,Amherst/Virginia
37.2642,-78.682,2016,35,Appomattox/Virginia
38.8786,-77.1011,2016,224,Arlington/Virginia
41.7806,-79.0941,2015,14,Warren/Pennsylvania
37.3366,-77.9882,2016,3,Amelia/Virginia
38.089,-84.935,2016,22,Anderson/Kentucky
40.9214,-82.2818,2016,333,Ashland/Ohio
41.8567,-80.6173,2016,496,Ashtabula/Ohio
39.4005,-82.1261,2016,236,Athens/Ohio
40.6513,-84.146,2016,61,Auglaize/Ohio
38.1939,-79.0087,2016,88,Augusta/Virginia
37.0048,-85.9264,2016,37,Barren/Kentucky
40.5989,-80.4738,2016,343,Beaver/Pennsylvania
37.3866,-79.7253,2016,63,Bedford/Virginia
40.3495,-76.1391,2016,656,Berks/Pennsylvania
37.4167,-79.8779,2016,77,Botetourt/Virginia
38.1425,-84.1101,2016,25,Bourbon/Kentucky
38.3354,-82.7816,2016,123,Boyd/Kentucky
41.7606,-76.1763,2016,99,Bradford/Pennsylvania
38.5632,-80.8979,2016,29,Braxton/West Virginia
37.4215,-83.4585,2016,23,Breathitt/Kentucky
38.8673,-83.7878,2016,158,Brown/Ohio
37.494,-78.6333,2016,76,Buckingham/Virginia
37.4662,-87.7342,2015,1,Webster/Kentucky
40.9185,-79.4603,2016,175,Armstrong/Pennsylvania
