经度,纬度,年份,数目,地名
36.7335,-76.0435,2015,3,"Virginia Beach (city), Virginia Beach"
36.8404,-84.8506,2015,4,"Wayne, Monticello"
38.0941,-76.8229,2015,24,"Westmoreland, Montross"
36.9321,-84.1004,2015,1,"Whitley, Corbin"
39.1734,-78.1745,2015,5,"Winchester (city), Winchester"
39.1806,-81.513,2015,125,"Wood, Mineral Wells"
39.9163,-76.5841,2015,849,"York, Windsor"
38.8559,-83.4713,2016,111,"Adams, Dunkinsville"
37.6119,-82.7291,2016,1,"Floyd, Allen City"
38.3319,-77.4655,2015,133,"Stafford, Falmouth"
39.0092,-84.4987,2015,11,"Kenton, Taylor Mill"
40.5609,-81.495,2015,32,"Tuscarawas, Parral"
41.7806,-79.0941,2015,5,"Warren, Clarendon"
41.3957,-75.2731,2015,29,"Wayne, Wallenpaupack Lake Estates"
38.2254,-82.4415,2015,16,"Wayne, Wayne"
36.8615,-82.7774,2015,4,"Wise, Big Stone Gap"
37.972,-84.7563,2015,23,"Woodford, Mortonsville"
37.4487,-79.1058,2016,6,"Amherst, Madison Heights"
38.089,-84.935,2016,16,"Anderson, Alton"
37.4167,-79.8779,2016,37,"Botetourt, Troutville"
38.1425,-84.1101,2016,9,"Bourbon, North Middletown"
41.7606,-76.1763,2016,61,"Bradford, Stevensville"
37.4215,-83.4585,2016,3,"Breathitt, Talbert"
38.2204,-84.4699,2015,9,"Scott, Newtown"
37.1909,-81.6387,2015,9,"Tazewell, Amonate"
37.5584,-87.8909,2015,2,"Union, Pride"
40.3533,-83.2628,2015,26,"Union, Magnetic Springs"
40.9185,-79.4603,2016,119,"Armstrong, Templeton"
40.6513,-84.146,2016,18,"Auglaize, Cridersville"
38.1939,-79.0087,2016,15,"Augusta, Verona"
40.1621,-81.1313,2016,80,"Belmont, Holloway"
38.9472,-84.6731,2016,164,"Boone, Union"
37.8301,-83.5166,2015,1,"Wolfe, Valeria"
41.6119,-76.0457,2015,27,"Wyoming, Meshoppen"
37.0048,-85.9264,2016,1,"Barren, Glasgow"
39.458,-77.9779,2016,141,"Berkeley, Martinsburg"
40.3495,-76.1391,2016,464,"Berks, Robesonia"
37.8312,-86.6304,2016,1,"Breckinridge, Cloverport"
37.4551,-84.9875,2016,2,"Casey, Chilton"
37.4984,-76.2883,2015,24,"Mathews, Gwynn"
41.177,-75.418,2015,234,"Monroe, Tobyhanna"
40.2111,-75.2744,2015,28,"Montgomery, North Wales"
39.5313,-78.4553,2015,14,"Morgan, Paw Paw"
40.6295,-75.2024,2015,103,"Northampton, Raubsville"
38.2484,-78.1125,2015,48,"Orange, Orange"
38.6653,-78.4545,2015,2,"Page, Luray"
41.1798,-84.7378,2015,15,"Paulding, Antwerp"
40.0076,-75.134,2015,4985,"Philadelphia, Philadelphia"
37.4807,-82.0632,2015,16,"Pike, Argo"
41.0245,-81.0501,2015,223,"Portage, Deerfield"
36.8468,-76.354,2015,5,"Portsmouth (city), Portsmouth"
37.5427,-77.9267,2015,15,"Powhatan, Powhatan"
38.6823,-77.2604,2015,4,"Prince William, Occoquan"
37.1745,-84.6329,2015,62,"Pulaski, Science Hill"
36.9342,-80.7255,2015,24,"Pulaski, Allisonia"
37.9443,-81.4371,2015,74,"Raleigh, Colcord"
41.5024,-84.418,2015,4,"Williams, Stryker"
36.8862,-81.192,2015,7,"Wythe, Crockett"
38.041,-78.5222,2016,36,"Albemarle, University Heights"
37.8865,-79.9795,2016,12,"Alleghany, Falling Spring"
40.9214,-82.2818,2016,184,"Ashland, Nankin"
40.5989,-80.4738,2016,208,"Beaver, Hookstown"
40.6864,-78.2272,2016,152,"Blair, Northwood"
38.3354,-82.7816,2016,54,"Boyd, Rush"
38.5632,-80.8979,2016,10,"Braxton, Strange Creek"
40.1015,-74.8852,2016,76,"Bucks, West Bristol"
40.9505,-79.74,2016,140,"Butler, Chicora"
38.4154,-82.3188,2016,135,"Cabell, Pea Ridge"
36.6771,-80.6997,2016,3,"Carroll, Fancy Gap"
40.8305,-84.0848,2016,117,"Allen, Cairo"
37.3866,-79.7253,2016,13,"Bedford, Montvale"
37.5855,-84.7903,2016,58,"Boyle, Junction City"
37.494,-78.6333,2016,2,"Buckingham, Toga"
36.5892,-88.4381,2016,5,"Calloway, Lynn Grove"
38.6098,-85.0681,2016,17,"Carroll, Worthville"
37.1464,-83.7635,2016,1,"Clay, Manchester"
41.0094,-77.5306,2016,11,"Clinton, Lamar"
38.416,-77.8267,2016,132,"Culpeper, Lignum"
36.5831,-79.4088,2016,1,"Danville (city), Danville"
40.2592,-78.5075,2016,23,"Bedford, Queen"
36.5942,-83.8774,2016,6,"Bell, Fonde"
38.6818,-84.0666,2016,15,"Bracken, Brooksville"
36.8553,-77.8937,2016,7,"Brunswick, Alberta"
39.0401,-84.4815,2016,383,"Campbell, Wilder"
38.0533,-77.3473,2016,33,"Caroline, Bowling Green"
40.98,-77.7057,2016,32,"Centre, Mount Eagle"
38.1059,-84.5255,2016,351,"Fayette, Greendale"
38.137,-85.0744,2015,57,"Shelby, Waddy"
39.3496,-84.1236,2015,220,"Warren, Morrow"
40.3264,-80.4091,2015,382,"Washington, Cross Creek"
37.6917,-75.7182,2016,13,"Accomack, Onley"
37.2642,-78.682,2016,6,"Appomattox, Pamplin"
41.8567,-80.6173,2016,245,"Ashtabula, Kelloggsville"
38.1193,-83.6156,2016,7,"Bath, Salt Lick"
37.7316,-79.3565,2016,5,"Buena Vista (city), Buena Vista"
38.8184,-77.0861,2016,15,"Alexandria (city), Alexandria"
40.4001,-80.1873,2016,3400,"Allegheny, Oakdale"
38.8786,-77.1011,2016,126,"Arlington, Arlington"
39.4005,-82.1261,2016,89,"Athens, Chauncey"
37.9713,-81.7138,2016,1,"Boone, Van"
38.8673,-83.7878,2016,73,"Brown, Russellville"
38.0645,-85.7146,2016,36,"Bullitt, Brooks"
37.2093,-86.8921,2016,1,"Butler, Rochester"
40.8289,-75.7009,2016,37,"Carbon, Weissport"
38.3318,-82.9371,2016,44,"Carter, Grayson"
38.0014,-84.1908,2016,30,"Clark, Winchester"
39.8862,-84.0243,2016,173,"Clark, Crystal Lakes"
39.2325,-84.1532,2016,274,"Clermont, Goshen"
37.6674,-78.0883,2016,4,"Cumberland, Cartersville"
41.4011,-82.808,2016,199,"Erie, Castalia"
38.8514,-77.1579,2016,432,"Fairfax, Lake Barcroft"
37.6167,-84.4094,2016,13,"Garrard, Paint Lick"
36.5603,-88.5692,2016,1,"Graves, Lynnville"
38.8514,-77.1579,2016,12,"Fairfax, Lake Barcroft"
41.1045,-82.6137,2016,195,"Huron, North Fairfield"
38.2126,-83.6341,2016,7,"Fleming, Colfax"
41.7113,-83.9053,2016,11,"Fulton, Metamora"
37.373,-80.8576,2016,4,"Giles, Glen Lyn"
36.816,-77.4689,2016,6,"Greensville, Jarratt"
37.8193,-85.9358,2016,32,"Hardin, Radcliff"
39.3923,-80.2989,2016,265,"Harrison, Shinnston"
36.8293,-79.9917,2016,4,"Franklin, Henry"
39.1907,-81.7495,2016,33,"Athens, Hockingport"
41.2508,-82.4915,2016,91,"Huron, Collins"
37.2473,-81.8015,2016,4,"Buchanan, Jewell Valley"
40.4111,-78.8446,2016,345,"Cambria, Vinco"
37.2338,-79.2895,2016,11,"Campbell, Evington"
37.12,-87.4875,2016,2,"Christian, Mannington"
36.8051,-85.0683,2016,7,"Clinton, Cumberland City"
42.2134,-79.8333,2016,181,"Erie, North East"
39.6522,-83.5564,2016,76,"Fayette, Jeffersonville"
37.0379,-80.2045,2016,3,"Floyd, Simpsons"
37.7533,-78.1638,2016,18,"Fluvanna, Columbia"
38.3228,-84.8955,2016,97,"Franklin, Ottusville"
39.7243,-77.515,2016,96,"Franklin, Pen Mar"
39.932,-77.9958,2016,4,"Fulton, McConnellsburg"
37.2801,-76.4402,2016,28,"Gloucester, Achilles"
39.3938,-84.5652,2016,538,"Butler, Hamilton"
40.2174,-83.9635,2016,64,"Champaign, Rosewood"
38.0374,-78.4856,2016,2,"Charlottesville (city), Charlottesville"
39.1508,-77.9823,2016,7,"Clarke, Berryville"
41.1062,-78.7749,2016,21,"Clearfield, Sandy"
40.2761,-81.7517,2016,12,"Coshocton, West Lafayette"
37.7892,-86.9805,2016,10,"Daviess, Ensor"
41.3259,-84.2855,2016,123,"Defiance, Jewell"
39.894,-75.4338,2016,847,"Delaware, Glen Riddle"
36.9853,-77.7219,2016,4,"Dinwiddie, McKenney"
38.6355,-77.6661,2016,110,"Fauquier, Calverton"
40.4792,-80.1303,2016,3,"Allegheny, Forest Grove"
36.8293,-79.9917,2016,4,"Franklin, Henry"
38.8862,-82.1463,2016,137,"Gallia, Addison"
36.6015,-81.6257,2016,3,"Grayson, Whitetop"
39.9476,-79.9986,2016,20,"Greene, Rices Landing"
41.8176,-79.8364,2016,47,"Crawford, Canadohta Lake"
40.2422,-76.9274,2016,12,"Cumberland, Camp Hill"
40.1679,-83.08,2016,158,"Delaware, Powell"
41.5726,-78.6869,2016,32,"Elk, Wilcox"
37.9185,-76.8665,2016,2,"Essex, Tappahannock"
36.5767,-88.9353,2016,1,"Fulton, Crutchfield"
38.7252,-84.8239,2016,3,"Gallatin, Glencoe"
37.7503,-80.4715,2016,6,"Greenbrier, Ronceverte"
36.839,-78.7284,2016,5,"Halifax, Clover"
37.8962,-86.7561,2016,3,"Hancock, Hawesville"
41.371,-83.9415,2016,4,"Henry, McClure"
36.866,-76.8308,2016,34,"Isle of Wight, Zuni"
37.5751,-83.9735,2016,2,"Jackson, Drip Rock"
40.5209,-81.0031,2016,6,"Carroll, Harlem Springs"
36.9933,-78.601,2016,7,"Charlotte, Drakes Branch"
36.6778,-76.3024,2016,33,"Chesapeake (city), Chesapeake"
39.9639,-75.885,2016,269,"Chester, Pomeroy"
41.2106,-79.3803,2016,11,"Clarion, Clarion"
39.3224,-83.8109,2016,70,"Clinton, Martinsville"
41.0177,-76.4969,2016,56,"Columbia, Buckhorn"
40.8871,-80.675,2016,238,"Columbiana, Columbiana"
41.4948,-81.5348,2016,2735,"Cuyahoga, University Heights"
37.6969,-83.9685,2016,16,"Estill, Irvine"
39.264,-78.3319,2016,100,"Frederick, Gore"
38.2992,-77.4871,2016,9,"Fredericksburg (city), Fredericksburg"
37.6015,-77.7022,2016,2,"Goochland, Manakin"
38.7326,-84.5966,2016,45,"Grant, Sherman"
39.8665,-83.0703,2016,1688,"Franklin, Grove City"
36.8293,-79.9917,2016,12,"Franklin, Henry"
41.3722,-81.0591,2016,56,"Geauga, Parkman"
38.9815,-80.9496,2016,12,"Gilmer, Tanner"
38.3318,-82.9371,2016,4,"Carter, Grayson"
40.0221,-81.5868,2016,126,"Guernsey, Cambridge"
40.9348,-83.8235,2016,133,"Hancock, Mount Cory"
37.7668,-77.3706,2016,94,"Hanover, Hanover"
40.9702,-78.8765,2016,12,"Jefferson, Big Run"
39.3242,-77.7517,2016,24,"Jefferson, Bolivar"
37.494,-78.6333,2016,11,"Buckingham, Toga"
40.8064,-83.5114,2016,65,"Hardin, Forest"
37.2903,-85.7672,2016,4,"Hart, Canmer"
38.4623,-85.3036,2016,13,"Henry, Pendleton"
37.2914,-77.2985,2016,8,"Hopewell (city), Hopewell"
37.1737,-87.6885,2016,3,"Hopkins, Dawson Springs"
38.8656,-81.8235,2016,4,"Jackson, Cottageville"
37.4957,-83.0941,2016,1,"Knott, Decoy"
40.337,-76.448,2016,306,"Lebanon, Pleasant Hill"
37.453,-84.7579,2016,6,"Lincoln, McKinney"
36.9608,-78.1283,2016,1,"Lunenburg, Kenbridge"
37.724,-84.2928,2016,189,"Madison, Richmond"
39.6598,-83.7431,2016,153,"Greene, Jamestown"
38.2504,-78.4417,2016,21,"Greene, Twin Lakes"
40.6179,-80.5998,2016,29,"Hancock, Newell"
36.8155,-83.4045,2016,1,"Harlan, South Wallins"
38.486,-81.3502,2016,168,"Kanawha, Clendenin"
40.6666,-75.5072,2016,159,"Lehigh, Stiles"
39.0302,-77.4712,2016,105,"Loudoun, Ashburn"
39.5013,-80.1696,2016,32,"Marion, Barrackville"
37.506,-77.6492,2016,477,"Chesterfield, Midlothian"
40.7392,-82.7773,2016,77,"Crawford, Galion"
40.2802,-84.6384,2016,32,"Darke, Rossburg"
40.2752,-76.8843,2016,488,"Dauphin, Harrisburg"
40.0903,-79.5872,2016,157,"Fayette, Everson"
37.9607,-81.0795,2016,1,"Fayette, Thurmond"
38.4949,-82.6911,2016,21,"Greenup, Bellefonte"
39.1864,-84.763,2016,4525,"Hamilton, Hooven"
36.9052,-76.8978,2016,18,"Southampton, Ivor"
38.5426,-84.2366,2016,77,"Harrison, Sunrise"
40.2737,-81.2812,2016,4,"Harrison, Tippecanoe"
39.0747,-83.3871,2016,105,"Highland, Sinking Spring"
39.3732,-78.5228,2016,6,"Hampshire, Slanesville"
40.6783,-79.1646,2016,57,"Indiana, Ernest"
37.3799,-76.8041,2016,13,"James City, Toano"
39.6522,-83.5564,2016,102,"Fayette, Jeffersonville"
37.9459,-82.6735,2016,4,"Lawrence, Ulysses"
38.0068,-77.9061,2016,19,"Louisa, Mineral"
40.9207,-81.0231,2016,454,"Mahoning, Sebring"
38.7717,-77.4448,2016,3,"Manassas Park (city), Manassas Park"
36.6827,-79.8636,2016,1,"Martinsville (city), Martinsville"
37.9366,-85.9915,2016,1,"Meade, Muldraugh"
41.0348,-82.0122,2016,129,"Medina, Lodi"
37.494,-78.6333,2016,13,"Buckingham, Toga"
40.5342,-82.5049,2016,42,"Knox, Ankenytown"
41.4846,-75.666,2016,389,"Lackawanna, Chinchilla"
39.832,-76.3275,2016,557,"Lancaster, Holtwood"
36.95,-86.7419,2016,3,"Logan, Gasper"
40.5321,-83.2077,2016,208,"Marion, Green Camp"
36.9728,-88.612,2016,11,"McCracken, Freemont"
37.3675,-81.3572,2016,1,"McDowell, Maybeury"
37.4362,-80.964,2016,17,"Mercer, Pettry"
37.997,-83.8925,2016,49,"Montgomery, Camargo"
38.302,-83.8866,2016,4,"Nicholas, Sprout"
40.7841,-76.6713,2016,56,"Northumberland, Trevorton"
41.5853,-82.8369,2016,50,"Ottawa, Catawba Island"
38.6653,-78.4545,2016,2,"Page, Luray"
38.6708,-84.3311,2016,9,"Pendleton, Falmouth"
39.921,-82.4271,2016,27,"Perry, Thornport"
38.8779,-78.8661,2016,5,"Hardy, Mathias"
38.4362,-78.8735,2016,2,"Harrisonburg (city), Harrisonburg"
37.8512,-87.3542,2016,26,"Henderson, Reed"
37.6274,-77.4322,2016,592,"Henrico, Chamberlayne Heights"
40.5533,-81.9164,2016,3,"Holmes, Millersburg"
40.3821,-78.1697,2016,20,"Huntingdon, Marklesburg"
41.4884,-82.0978,2016,942,"Lorain, Sheffield Lake"
38.354,-83.2524,2016,8,"Lewis, Emerson"
41.3265,-76.9455,2016,239,"Lycoming, Warrensville"
38.4879,-78.3261,2016,19,"Madison, Syria"
39.5512,-79.8003,2016,3,"Preston, Masontown"
39.6323,-84.2725,2016,60,"Montgomery, Miamisburg"
41.177,-75.418,2016,180,"Monroe, Tobyhanna"
40.2111,-75.2744,2016,70,"Montgomery, North Wales"
39.1117,-82.6108,2016,111,"Jackson, Coalton"
37.8787,-84.6545,2016,58,"Jessamine, Wilmore"
37.494,-78.6333,2016,2,"Buckingham, Toga"
37.0037,-84.161,2016,5,"Laurel, Keavy"
40.8618,-80.2625,2016,44,"Lawrence, Ellport"
36.6871,-83.1152,2016,2,"Lee, Jonesville"
37.805,-81.9923,2016,25,"Logan, Rossmore"
41.3128,-81.9157,2016,467,"Lorain, Columbia Hills Corners"
40.4007,-83.5444,2016,66,"Logan, West Mansfield"
39.9487,-83.2993,2016,116,"Madison, West Jefferson"
38.7054,-83.9191,2016,28,"Mason, Minerva"
36.666,-78.3908,2016,33,"Mecklenburg, Boydton"
37.6965,-84.9097,2016,25,"Mercer, Nevada"
40.4113,-84.7761,2016,19,"Mercer, Fort Recovery"
40.5331,-77.8141,2016,22,"Mifflin, Allensville"
39.7927,-84.3165,2016,1504,"Montgomery, Trotwood"
37.0675,-80.4405,2016,22,"Montgomery, Riner"
40.9865,-76.635,2016,6,"Montour, Mausdale"
37.8996,-85.2196,2016,29,"Nelson, Chaplin"
38.2001,-80.8512,2016,38,"Nicholas, Mount Nebo"
37.5589,-86.7728,2016,2,"Ohio, Dundee"
37.9734,-83.0488,2016,2,"Morgan, Moon"
38.7358,-77.1993,2016,8,"Fairfax, Newington"
37.8832,-76.3477,2016,13,"Northumberland, Burgess"
40.0753,-80.6951,2016,7,"Ohio, Wheeling"
36.7168,-80.3578,2016,3,"Patrick, Vesta"
41.4045,-75.183,2016,29,"Pike, Tafton"
38.6823,-77.2604,2016,9,"Prince William, Occoquan"
37.6301,-79.5431,2016,7,"Rockbridge, Natural Bridge"
36.9791,-82.2961,2016,1,"Russell, Dante"
36.7588,-78.7914,2016,1,"Halifax, Scottsburg"
41.2162,-83.3285,2016,86,"Seneca, Amsden"
39.0551,-78.3681,2016,62,"Shenandoah, Lebanon Church"
36.9052,-76.8978,2016,4,"Southampton, Ivor"
36.867,-88.4656,2016,2,"Marshall, Oak Level"
39.9854,-80.7335,2016,1,"Marshall, McMechen"
39.0292,-82.034,2016,20,"Meigs, Pomeroy"
41.1572,-80.0893,2016,41,"Mercer, Grove City"
41.267,-80.7958,2016,6,"Trumbull, Morgandale"
39.9037,-82.018,2016,45,"Muskingum, South Zanesville"
39.9156,-81.2824,2016,5,"Noble, Batesville"
36.8945,-76.259,2016,43,"Norfolk (city), Norfolk"
37.0821,-78.0029,2016,2,"Nottoway, Blackstone"
38.6134,-84.9769,2016,12,"Owen, Wheatley"
41.9207,-78.0205,2016,8,"Potter, Oswayo"
37.9501,-76.6625,2016,88,"Richmond, Haynesville"
37.4027,-84.4144,2016,9,"Rockcastle, Brodhead"
39.4461,-84.3666,2016,8,"Butler, Monroe"
37.1052,-76.5185,2016,28,"Newport News (city), Newport News"
38.3355,-85.4839,2016,9,"Oldham, Crestwood"
37.2245,-83.2752,2016,2,"Perry, Avawam"
40.3951,-77.0278,2016,73,"Perry, Duncannon"
37.9059,-83.9691,2016,10,"Powell, Westbend"
41.0997,-84.2693,2016,7,"Putnam, Continental"
40.8565,-76.235,2016,289,"Schuylkill, Ringtown"
38.137,-85.0744,2016,33,"Shelby, Waddy"
36.7929,-81.5927,2016,1,"Smyth, Adwolf"
38.2484,-78.1125,2016,39,"Orange, Orange"
41.1798,-84.7378,2016,9,"Paulding, Antwerp"
36.8468,-76.354,2016,29,"Portsmouth (city), Portsmouth"
37.5427,-77.9267,2016,22,"Powhatan, Powhatan"
38.6823,-77.2604,2016,252,"Prince William, Occoquan"
38.7968,-79.8967,2016,18,"Randolph, Dailey"
40.9345,-82.4502,2016,178,"Richland, Adario"
38.7383,-82.842,2016,202,"Scioto, Wheelersburg"
39.9834,-78.772,2016,66,"Somerset, New Baltimore"
40.3533,-83.2628,2016,43,"Union, Magnetic Springs"
41.8694,-78.66,2016,8,"McKean, Lewis Run"
37.6395,-76.5747,2016,9,"Middlesex, Urbanna"
39.1806,-81.513,2016,13,"Wood, Mineral Wells"
40.6209,-82.6618,2016,25,"Morrow, Shauck"
37.1231,-87.2125,2016,1,"Muhlenberg, Weir"
37.913,-78.8828,2016,4,"Nelson, Nellysford"
40.6295,-75.2024,2016,180,"Northampton, Raubsville"
39.1517,-82.9102,2016,55,"Pike, Omega"
36.6716,-79.4196,2016,1,"Pittsylvania, Mount Hermon"
36.9342,-80.7255,2016,1,"Pulaski, Allisonia"
38.5374,-81.9256,2016,2,"Putnam, Eleanor"
37.2864,-80.0554,2016,2,"Salem (city), Salem"
39.554,-82.7779,2016,38,"Pickaway, Tarlton"
39.7917,-84.7133,2016,46,"Preble, New Hope"
37.2747,-79.8886,2016,89,"Roanoke, Vinton"
38.6601,-78.9061,2016,26,"Rockingham, Fulks Run"
38.2529,-83.3185,2016,50,"Rowan, Haldeman"
40.4389,-84.2597,2016,86,"Shelby, Kettlersville"
36.5882,-76.6847,2016,13,"Suffolk (city), Whaleyville"
41.0802,-81.5219,2016,266,"Summit, Akron"
36.8457,-77.2875,2016,3,"Sussex, Yale"
41.7806,-79.0941,2016,1,"Warren, Clarendon"
38.9231,-78.1033,2016,143,"Warren, Apple Mountain Lake"
41.6119,-76.0457,2016,32,"Wyoming, Meshoppen"
38.2907,-85.6333,2016,1000,"Jefferson, Glenview Manor"
40.5855,-77.5782,2016,4,"Mifflin, Juniata Terrace"
39.0338,-84.5675,2016,364,"Kenton, Lakeside Park"
37.5668,-85.7353,2016,2,"Larue, Hodgenville"
38.4298,-82.4488,2016,66,"Lawrence, Chesapeake"
38.2945,-84.4183,2016,1,"Harrison, Leesburg"
37.1638,-82.7493,2016,2,"Letcher, Millstone"
39.9595,-82.4129,2016,136,"Licking, Jacksontown"
41.6639,-83.582,2016,430,"Lucas, Toledo"
41.3338,-75.8214,2016,658,"Luzerne, Exeter"
37.4004,-79.1911,2016,6,"Lynchburg (city), Lynchburg"
37.5156,-85.2625,2016,14,"Marion, Calvary"
37.4984,-76.2883,2016,2,"Mathews, Gwynn"
36.6648,-84.4395,2016,2,"McCreary, Pine Knot"
38.3319,-77.4655,2016,196,"Stafford, Falmouth"
39.0092,-84.4987,2016,33,"Kenton, Taylor Mill"
40.5609,-81.495,2016,35,"Tuscarawas, Parral"
41.3957,-75.2731,2016,27,"Wayne, Wallenpaupack Lake Estates"
38.2254,-82.4415,2016,6,"Wayne, Wayne"
39.9163,-76.5841,2016,695,"York, Windsor"
37.4487,-79.1058,2017,15,"Amherst, Madison Heights"
38.089,-84.935,2017,13,"Anderson, Alton"
39.4005,-82.1261,2017,96,"Athens, Chauncey"
38.1425,-84.1101,2017,8,"Bourbon, North Middletown"
41.7606,-76.1763,2017,7,"Bradford, Stevensville"
37.4215,-83.4585,2017,2,"Breathitt, Talbert"
41.8332,-75.8762,2016,26,"Susquehanna, Montrose"
41.6795,-77.069,2016,5,"Tioga, Blossburg"
40.8006,-84.7746,2016,18,"Van Wert, Wren"
41.4998,-79.8736,2016,39,"Venango, Cooperstown"
36.7335,-76.0435,2016,20,"Virginia Beach (city), Virginia Beach"
37.7355,-85.0701,2016,2,"Washington, Mackville"
36.666,-81.6382,2016,1,"Washington, Konnarock"
38.0941,-76.8229,2016,23,"Westmoreland, Montross"
39.1806,-81.513,2016,137,"Wood, Mineral Wells"
37.972,-84.7563,2016,11,"Woodford, Mortonsville"
38.8559,-83.4713,2017,41,"Adams, Dunkinsville"
38.8184,-77.0861,2017,5,"Alexandria (city), Alexandria"
38.8786,-77.1011,2017,79,"Arlington, Arlington"
37.4167,-79.8779,2017,26,"Botetourt, Troutville"
38.8673,-83.7878,2017,37,"Brown, Russellville"
39.5313,-78.4553,2016,17,"Morgan, Paw Paw"
37.2042,-77.3914,2016,5,"Petersburg (city), Petersburg"
37.4807,-82.0632,2016,2,"Pike, Argo"
41.0245,-81.0501,2016,160,"Portage, Deerfield"
37.1745,-84.6329,2016,40,"Pulaski, Science Hill"
37.9443,-81.4371,2016,43,"Raleigh, Colcord"
38.6562,-78.2322,2016,2,"Rappahannock, Sperryville"
38.9776,-82.3374,2016,6,"Gallia, Vinton"
39.3496,-84.1236,2016,174,"Warren, Morrow"
40.3264,-80.4091,2016,372,"Washington, Cross Creek"
39.5689,-80.7316,2016,1,"Wetzel, Reader"
36.8862,-81.192,2016,10,"Wythe, Crockett"
37.8865,-79.9795,2017,19,"Alleghany, Falling Spring"
41.8567,-80.6173,2017,126,"Ashtabula, Kelloggsville"
38.1193,-83.6156,2017,12,"Bath, Salt Lick"
38.0645,-85.7146,2017,36,"Bullitt, Brooks"
39.3938,-84.5652,2017,381,"Butler, Hamilton"
41.388,-83.3218,2016,133,"Sandusky, Gibsonburg"
38.2204,-84.4699,2016,57,"Scott, Newtown"
38.1593,-79.0608,2016,2,"Staunton (city), Staunton"
38.5955,-85.3174,2016,2,"Trimble, Bedford"
37.5584,-87.8909,2016,1,"Union, Pride"
36.9725,-86.4371,2016,11,"Warren, Bowling Green"
39.6314,-81.4562,2016,99,"Washington, Macksburg"
41.3236,-83.4363,2016,96,"Wood, Bradner"
40.95,-83.3836,2016,15,"Wyandot, Carey"
38.7881,-77.4494,2016,26,"Prince William, Yorkshire"
37.1803,-85.3197,2017,2,"Adair, Cane Valley"
39.8826,-77.1569,2017,43,"Adams, Hunterstown"
40.8305,-84.0848,2017,56,"Allen, Cairo"
37.3366,-77.9882,2017,5,"Amelia, Amelia Court House"
40.6513,-84.146,2017,9,"Auglaize, Cridersville"
37.0846,-88.8827,2017,1,"Ballard, Kevil"
40.0076,-75.134,2016,5075,"Philadelphia, Philadelphia"
38.6823,-77.2604,2016,16,"Prince William, Occoquan"
39.4069,-83.1842,2016,115,"Ross, Frankfort"
37.1909,-81.6387,2016,28,"Tazewell, Amonate"
41.462,-80.6656,2016,327,"Trumbull, Gustavus"
41.5024,-84.418,2016,11,"Williams, Stryker"
38.041,-78.5222,2017,31,"Albemarle, University Heights"
38.1939,-79.0087,2017,12,"Augusta, Verona"
39.458,-77.9779,2017,73,"Berkeley, Martinsburg"
38.9472,-84.6731,2017,114,"Boone, Union"
38.3354,-82.7816,2017,52,"Boyd, Rush"
36.6771,-80.6997,2017,3,"Carroll, Fancy Gap"
37.2642,-78.682,2017,6,"Appomattox, Pamplin"
37.0048,-85.9264,2017,3,"Barren, Glasgow"
37.3866,-79.7253,2017,1,"Bedford, Montvale"
40.3495,-76.1391,2017,292,"Berks, Robesonia"
37.8312,-86.6304,2017,4,"Breckinridge, Cloverport"
37.6917,-75.7182,2017,7,"Accomack, Onley"
40.9185,-79.4603,2017,34,"Armstrong, Templeton"
40.9214,-82.2818,2017,122,"Ashland, Nankin"
40.5989,-80.4738,2017,108,"Beaver, Hookstown"
40.1621,-81.1313,2017,71,"Belmont, Holloway"
40.6864,-78.2272,2017,119,"Blair, Northwood"
40.1015,-74.8852,2017,63,"Bucks, West Bristol"
38.4154,-82.3188,2017,52,"Cabell, Pea Ridge"
37.2085,-88.0604,2017,2,"Caldwell, Fredonia"
36.5892,-88.4381,2017,2,"Calloway, Lynn Grove"
40.4111,-78.8446,2017,84,"Cambria, Vinco"
37.2338,-79.2895,2017,11,"Campbell, Evington"
38.3318,-82.9371,2017,32,"Carter, Grayson"
36.9933,-78.601,2017,7,"Charlotte, Drakes Branch"
38.0014,-84.1908,2017,30,"Clark, Winchester"
39.3224,-83.8109,2017,57,"Clinton, Martinsville"
41.8176,-79.8364,2017,20,"Crawford, Canadohta Lake"
40.2802,-84.6384,2017,16,"Darke, Rossburg"
40.2752,-76.8843,2017,603,"Dauphin, Harrisburg"
41.3259,-84.2855,2017,56,"Defiance, Jewell"
37.9185,-76.8665,2017,1,"Essex, Tappahannock"
37.6969,-83.9685,2017,14,"Estill, Irvine"
38.1059,-84.5255,2017,375,"Fayette, Greendale"
40.7078,-77.3107,2016,27,"Snyder, McClure"
38.0562,-85.1511,2016,10,"Spencer, Mount Eden"
38.1982,-77.5885,2016,236,"Spotsylvania, Spotsylvania Courthouse"
40.8159,-81.4165,2016,504,"Stark, Meyers Lake"
40.9002,-77.1564,2016,5,"Union, Hartleton"
36.8404,-84.8506,2016,5,"Wayne, Monticello"
40.9864,-81.9948,2016,109,"Wayne, Burbank"
40.3312,-79.677,2016,428,"Westmoreland, Westmoreland City"
36.9321,-84.1004,2016,2,"Whitley, Corbin"
39.1734,-78.1745,2016,5,"Winchester (city), Winchester"
40.4001,-80.1873,2017,1894,"Allegheny, Oakdale"
37.9713,-81.7138,2017,4,"Boone, Van"
37.5855,-84.7903,2017,47,"Boyle, Junction City"
37.494,-78.6333,2017,6,"Buckingham, Toga"
38.6098,-85.0681,2017,14,"Carroll, Worthville"
