经度,纬度,Year,Amount,Name
38.9815,-80.9496,2016,12,Gilmer/West Virginia
37.4937,-86.226,2016,4,Grayson/Kentucky
40.0221,-81.5868,2016,126,Guernsey/Ohio
40.9348,-83.8235,2016,133,Hancock/Ohio
37.7668,-77.3706,2016,94,Hanover/Virginia
40.9702,-78.8765,2016,12,Jefferson/Pennsylvania
39.3242,-77.7517,2016,24,Jefferson/West Virginia
40.8064,-83.5114,2016,65,Hardin/Ohio
37.2903,-85.7672,2016,4,Hart/Kentucky
38.4623,-85.3036,2016,13,Henry/Kentucky
37.2914,-77.2985,2016,8,Hopewell (city)/Virginia
37.1737,-87.6885,2016,3,Hopkins/Kentucky
38.8656,-81.8235,2016,4,Jackson/West Virginia
37.4957,-83.0941,2016,1,Knott/Kentucky
40.337,-76.448,2016,306,Lebanon/Pennsylvania
37.453,-84.7579,2016,6,Lincoln/Kentucky
36.9608,-78.1283,2016,1,Lunenburg/Virginia
37.724,-84.2928,2016,189,Madison/Kentucky
39.6598,-83.7431,2016,153,Greene/Ohio
38.2504,-78.4417,2016,21,Greene/Virginia
40.6179,-80.5998,2016,29,Hancock/West Virginia
36.8155,-83.4045,2016,1,Harlan/Kentucky
38.486,-81.3502,2016,168,Kanawha/West Virginia
40.6666,-75.5072,2016,159,Lehigh/Pennsylvania
39.0302,-77.4712,2016,105,Loudoun/Virginia
39.5013,-80.1696,2016,32,Marion/West Virginia
37.506,-77.6492,2016,477,Chesterfield/Virginia
40.7392,-82.7773,2016,77,Crawford/Ohio
40.2802,-84.6384,2016,32,Darke/Ohio
40.2752,-76.8843,2016,488,Dauphin/Pennsylvania
40.0903,-79.5872,2016,157,Fayette/Pennsylvania
37.9607,-81.0795,2016,1,Fayette/West Virginia
38.4949,-82.6911,2016,21,Greenup/Kentucky
39.1864,-84.763,2016,4525,Hamilton/Ohio
36.9052,-76.8978,2016,22,Southampton/Virginia
38.5426,-84.2366,2016,77,Harrison/Kentucky
40.2737,-81.2812,2016,4,Harrison/Ohio
39.0747,-83.3871,2016,105,Highland/Ohio
39.3732,-78.5228,2016,6,Hampshire/West Virginia
40.6783,-79.1646,2016,57,Indiana/Pennsylvania
37.3799,-76.8041,2016,13,James City/Virginia
40.3653,-80.652,2016,102,Jefferson/Ohio
37.9459,-82.6735,2016,4,Lawrence/Kentucky
38.0068,-77.9061,2016,19,Louisa/Virginia
40.9207,-81.0231,2016,454,Mahoning/Ohio
38.7717,-77.4448,2016,3,Manassas Park (city)/Virginia
36.6827,-79.8636,2016,1,Martinsville (city)/Virginia
37.9366,-85.9915,2016,1,Meade/Kentucky
41.0348,-82.0122,2016,129,Medina/Ohio
40.5342,-82.5049,2016,42,Knox/Ohio
41.4846,-75.666,2016,389,Lackawanna/Pennsylvania
39.832,-76.3275,2016,557,Lancaster/Pennsylvania
36.95,-86.7419,2016,3,Logan/Kentucky
40.5321,-83.2077,2016,208,Marion/Ohio
36.9728,-88.612,2016,11,McCracken/Kentucky
37.3675,-81.3572,2016,1,McDowell/West Virginia
37.4362,-80.964,2016,17,Mercer/West Virginia
37.997,-83.8925,2016,49,Montgomery/Kentucky
38.302,-83.8866,2016,4,Nicholas/Kentucky
40.7841,-76.6713,2016,56,Northumberland/Pennsylvania
41.5853,-82.8369,2016,50,Ottawa/Ohio
38.6653,-78.4545,2016,2,Page/Virginia
38.6708,-84.3311,2016,9,Pendleton/Kentucky
39.921,-82.4271,2016,27,Perry/Ohio
38.8779,-78.8661,2016,5,Hardy/West Virginia
38.4362,-78.8735,2016,2,Harrisonburg (city)/Virginia
37.8512,-87.3542,2016,26,Henderson/Kentucky
37.6274,-77.4322,2016,592,Henrico/Virginia
40.5533,-81.9164,2016,3,Holmes/Ohio
40.3821,-78.1697,2016,20,Huntingdon/Pennsylvania
41.6072,-81.469,2016,942,Lake/Ohio
38.354,-83.2524,2016,8,Lewis/Kentucky
41.3265,-76.9455,2016,239,Lycoming/Pennsylvania
38.4879,-78.3261,2016,19,Madison/Virginia
38.6663,-82.1706,2016,3,Mason/West Virginia
39.9951,-84.4084,2016,60,Miami/Ohio
41.177,-75.418,2016,180,Monroe/Pennsylvania
40.2111,-75.2744,2016,70,Montgomery/Pennsylvania
39.1117,-82.6108,2016,111,Jackson/Ohio
37.8787,-84.6545,2016,58,Jessamine/Kentucky
37.0037,-84.161,2016,5,Laurel/Kentucky
40.8618,-80.2625,2016,44,Lawrence/Pennsylvania
36.6871,-83.1152,2016,2,Lee/Virginia
37.805,-81.9923,2016,25,Logan/West Virginia
41.3128,-81.9157,2016,467,Lorain/Ohio
40.4007,-83.5444,2016,66,Logan/Ohio
39.9487,-83.2993,2016,116,Madison/Ohio
38.7054,-83.9191,2016,28,Mason/Kentucky
36.666,-78.3908,2016,33,Mecklenburg/Virginia
37.6965,-84.9097,2016,25,Mercer/Kentucky
40.4113,-84.7761,2016,19,Mercer/Ohio
40.5331,-77.8141,2016,22,Mifflin/Pennsylvania
39.7927,-84.3165,2016,1504,Montgomery/Ohio
37.0675,-80.4405,2016,22,Montgomery/Virginia
40.9865,-76.635,2016,6,Montour/Pennsylvania
37.8996,-85.2196,2016,29,Nelson/Kentucky
38.2001,-80.8512,2016,38,Nicholas/West Virginia
37.5589,-86.7728,2016,2,Ohio/Kentucky
37.9734,-83.0488,2016,2,Morgan/Kentucky
37.4418,-77.0436,2016,8,New Kent/Virginia
37.8832,-76.3477,2016,13,Northumberland/Virginia
40.0753,-80.6951,2016,7,Ohio/West Virginia
36.7168,-80.3578,2016,3,Patrick/Virginia
41.4045,-75.183,2016,29,Pike/Pennsylvania
38.6823,-77.2604,2016,277,Prince William/Virginia
37.6301,-79.5431,2016,7,Rockbridge/Virginia
36.9791,-82.2961,2016,1,Russell/Virginia
36.7196,-82.7962,2016,1,Scott/Virginia
41.2162,-83.3285,2016,86,Seneca/Ohio
39.0551,-78.3681,2016,62,Shenandoah/Virginia
36.867,-88.4656,2016,2,Marshall/Kentucky
39.9854,-80.7335,2016,1,Marshall/West Virginia
39.0292,-82.034,2016,20,Meigs/Ohio
41.1572,-80.0893,2016,41,Mercer/Pennsylvania
39.7373,-81.9154,2016,6,Morgan/Ohio
39.9037,-82.018,2016,45,Muskingum/Ohio
39.9156,-81.2824,2016,5,Noble/Ohio
36.8945,-76.259,2016,43,Norfolk (city)/Virginia
37.0821,-78.0029,2016,2,Nottoway/Virginia
38.6134,-84.9769,2016,12,Owen/Kentucky
41.9207,-78.0205,2016,8,Potter/Pennsylvania
37.9501,-76.6625,2016,88,Richmond/Virginia
37.4027,-84.4144,2016,9,Rockcastle/Kentucky
39.8489,-81.0354,2016,8,Monroe/Ohio
37.1052,-76.5185,2016,28,Newport News (city)/Virginia
38.3355,-85.4839,2016,9,Oldham/Kentucky
37.2245,-83.2752,2016,2,Perry/Kentucky
40.3951,-77.0278,2016,73,Perry/Pennsylvania
37.9059,-83.9691,2016,10,Powell/Kentucky
41.0997,-84.2693,2016,7,Putnam/Ohio
40.8565,-76.235,2016,289,Schuylkill/Pennsylvania
38.137,-85.0744,2016,33,Shelby/Kentucky
36.7929,-81.5927,2016,1,Smyth/Virginia
38.2484,-78.1125,2016,39,Orange/Virginia
41.1798,-84.7378,2016,9,Paulding/Ohio
36.8468,-76.354,2016,29,Portsmouth (city)/Virginia
37.5427,-77.9267,2016,22,Powhatan/Virginia
38.7968,-79.8967,2016,18,Randolph/West Virginia
40.9345,-82.4502,2016,178,Richland/Ohio
38.7383,-82.842,2016,202,Scioto/Ohio
39.9834,-78.772,2016,66,Somerset/Pennsylvania
40.3533,-83.2628,2016,43,Union/Ohio
41.8694,-78.66,2016,8,McKean/Pennsylvania
37.6395,-76.5747,2016,9,Middlesex/Virginia
39.337,-78.9223,2016,13,Mineral/West Virginia
40.6209,-82.6618,2016,25,Morrow/Ohio
37.1231,-87.2125,2016,1,Muhlenberg/Kentucky
37.913,-78.8828,2016,4,Nelson/Virginia
40.6295,-75.2024,2016,180,Northampton/Pennsylvania
39.1517,-82.9102,2016,55,Pike/Ohio
36.6716,-79.4196,2016,1,Pittsylvania/Virginia
36.9342,-80.7255,2016,1,Pulaski/Virginia
38.5374,-81.9256,2016,2,Putnam/West Virginia
37.2864,-80.0554,2016,2,Salem (city)/Virginia
39.554,-82.7779,2016,38,Pickaway/Ohio
39.7917,-84.7133,2016,46,Preble/Ohio
37.2747,-79.8886,2016,89,Roanoke/Virginia
38.6601,-78.9061,2016,26,Rockingham/Virginia
38.2529,-83.3185,2016,50,Rowan/Kentucky
40.4389,-84.2597,2016,86,Shelby/Ohio
36.5882,-76.6847,2016,13,Suffolk (city)/Virginia
41.0802,-81.5219,2016,266,Summit/Ohio
36.8457,-77.2875,2016,3,Sussex/Virginia
41.7806,-79.0941,2016,1,Warren/Pennsylvania
38.9231,-78.1033,2016,143,Warren/Virginia
41.6119,-76.0457,2016,32,Wyoming/Pennsylvania
38.2907,-85.6333,2016,1000,Jefferson/Kentucky
40.6868,-77.114,2016,4,Juniata/Pennsylvania
39.0338,-84.5675,2016,364,Kenton/Kentucky
37.5668,-85.7353,2016,2,Larue/Kentucky
38.4298,-82.4488,2016,66,Lawrence/Ohio
37.6023,-83.6085,2016,1,Lee/Kentucky
37.1638,-82.7493,2016,2,Letcher/Kentucky
39.9595,-82.4129,2016,136,Licking/Ohio
41.6639,-83.582,2016,430,Lucas/Ohio
41.3338,-75.8214,2016,658,Luzerne/Pennsylvania
37.4004,-79.1911,2016,6,Lynchburg (city)/Virginia
37.5156,-85.2625,2016,14,Marion/Kentucky
37.4984,-76.2883,2016,2,Mathews/Virginia
36.6648,-84.4395,2016,2,McCreary/Kentucky
38.3319,-77.4655,2016,196,Stafford/Virginia
37.4256,-85.3689,2016,33,Taylor/Kentucky
40.5609,-81.495,2016,35,Tuscarawas/Ohio
41.3957,-75.2731,2016,27,Wayne/Pennsylvania
38.2254,-82.4415,2016,6,Wayne/West Virginia
39.9163,-76.5841,2016,695,York/Pennsylvania
37.4487,-79.1058,2017,15,Amherst/Virginia
38.089,-84.935,2017,13,Anderson/Kentucky
39.4005,-82.1261,2017,96,Athens/Ohio
38.1425,-84.1101,2017,8,Bourbon/Kentucky
41.7606,-76.1763,2017,7,Bradford/Pennsylvania
37.4215,-83.4585,2017,2,Breathitt/Kentucky
41.8332,-75.8762,2016,26,Susquehanna/Pennsylvania
41.6795,-77.069,2016,5,Tioga/Pennsylvania
40.8006,-84.7746,2016,18,Van Wert/Ohio
41.4998,-79.8736,2016,39,Venango/Pennsylvania
36.7335,-76.0435,2016,20,Virginia Beach (city)/Virginia
37.7355,-85.0701,2016,2,Washington/Kentucky
36.666,-81.6382,2016,1,Washington/Virginia
38.0941,-76.8229,2016,23,Westmoreland/Virginia
39.1806,-81.513,2016,137,Wood/West Virginia
37.972,-84.7563,2016,11,Woodford/Kentucky
38.8559,-83.4713,2017,41,Adams/Ohio
38.8184,-77.0861,2017,5,Alexandria (city)/Virginia
38.8786,-77.1011,2017,79,Arlington/Virginia
37.4167,-79.8779,2017,26,Botetourt/Virginia
38.8673,-83.7878,2017,37,Brown/Ohio
39.5313,-78.4553,2016,17,Morgan/West Virginia
37.2042,-77.3914,2016,5,Petersburg (city)/Virginia
37.4807,-82.0632,2016,2,Pike/Kentucky
41.0245,-81.0501,2016,160,Portage/Ohio
37.1745,-84.6329,2016,40,Pulaski/Kentucky
37.9443,-81.4371,2016,43,Raleigh/West Virginia
38.6562,-78.2322,2016,2,Rappahannock/Virginia
39.1591,-82.5243,2016,6,Vinton/Ohio
39.3496,-84.1236,2016,174,Warren/Ohio
40.3264,-80.4091,2016,372,Washington/Pennsylvania
39.5689,-80.7316,2016,1,Wetzel/West Virginia
36.8862,-81.192,2016,10,Wythe/Virginia
37.8865,-79.9795,2017,19,Alleghany/Virginia
41.8567,-80.6173,2017,126,Ashtabula/Ohio
38.1193,-83.6156,2017,12,Bath/Kentucky
38.0645,-85.7146,2017,36,Bullitt/Kentucky
39.3938,-84.5652,2017,381,Butler/Ohio
41.388,-83.3218,2016,133,Sandusky/Ohio
38.2204,-84.4699,2016,57,Scott/Kentucky
38.1593,-79.0608,2016,2,Staunton (city)/Virginia
38.5955,-85.3174,2016,2,Trimble/Kentucky
37.5584,-87.8909,2016,1,Union/Kentucky
36.9725,-86.4371,2016,11,Warren/Kentucky
39.6314,-81.4562,2016,99,Washington/Ohio
41.3236,-83.4363,2016,96,Wood/Ohio
40.95,-83.3836,2016,15,Wyandot/Ohio
37.1982,-76.433,2016,26,York/Virginia
37.1803,-85.3197,2017,2,Adair/Kentucky
39.8826,-77.1569,2017,43,Adams/Pennsylvania
40.8305,-84.0848,2017,56,Allen/Ohio
37.3366,-77.9882,2017,5,Amelia/Virginia
40.6513,-84.146,2017,9,Auglaize/Ohio
37.0846,-88.8827,2017,1,Ballard/Kentucky
40.0076,-75.134,2016,5075,Philadelphia/Pennsylvania
39.4069,-83.1842,2016,115,Ross/Ohio
37.1909,-81.6387,2016,28,Tazewell/Virginia
41.462,-80.6656,2016,327,Trumbull/Ohio
41.5024,-84.418,2016,11,Williams/Ohio
38.041,-78.5222,2017,31,Albemarle/Virginia
38.1939,-79.0087,2017,12,Augusta/Virginia
39.458,-77.9779,2017,73,Berkeley/West Virginia
38.9472,-84.6731,2017,114,Boone/Kentucky
38.3354,-82.7816,2017,52,Boyd/Kentucky
36.6771,-80.6997,2017,3,Carroll/Virginia
37.2642,-78.682,2017,6,Appomattox/Virginia
37.0048,-85.9264,2017,3,Barren/Kentucky
37.3866,-79.7253,2017,67,Bedford/Virginia
40.3495,-76.1391,2017,292,Berks/Pennsylvania
37.8312,-86.6304,2017,4,Breckinridge/Kentucky
37.6917,-75.7182,2017,7,Accomack/Virginia
40.9185,-79.4603,2017,34,Armstrong/Pennsylvania
40.9214,-82.2818,2017,122,Ashland/Ohio
40.5989,-80.4738,2017,108,Beaver/Pennsylvania
40.1621,-81.1313,2017,71,Belmont/Ohio
40.6864,-78.2272,2017,119,Blair/Pennsylvania
40.1015,-74.8852,2017,63,Bucks/Pennsylvania
38.4154,-82.3188,2017,52,Cabell/West Virginia
37.2085,-88.0604,2017,2,Caldwell/Kentucky
36.5892,-88.4381,2017,2,Calloway/Kentucky
40.4111,-78.8446,2017,84,Cambria/Pennsylvania
37.2338,-79.2895,2017,11,Campbell/Virginia
38.3318,-82.9371,2017,32,Carter/Kentucky
36.9933,-78.601,2017,7,Charlotte/Virginia
38.0014,-84.1908,2017,30,Clark/Kentucky
39.3224,-83.8109,2017,57,Clinton/Ohio
41.8176,-79.8364,2017,20,Crawford/Pennsylvania
40.2802,-84.6384,2017,16,Darke/Ohio
40.2752,-76.8843,2017,603,Dauphin/Pennsylvania
41.3259,-84.2855,2017,56,Defiance/Ohio
37.9185,-76.8665,2017,1,Essex/Virginia
37.6969,-83.9685,2017,14,Estill/Kentucky
38.1059,-84.5255,2017,375,Fayette/Kentucky
40.7078,-77.3107,2016,27,Snyder/Pennsylvania
38.0562,-85.1511,2016,10,Spencer/Kentucky
38.1982,-77.5885,2016,236,Spotsylvania/Virginia
40.8159,-81.4165,2016,504,Stark/Ohio
40.9002,-77.1564,2016,5,Union/Pennsylvania
36.8404,-84.8506,2016,5,Wayne/Kentucky
40.9864,-81.9948,2016,109,Wayne/Ohio
40.3312,-79.677,2016,428,Westmoreland/Pennsylvania
36.9321,-84.1004,2016,2,Whitley/Kentucky
39.1734,-78.1745,2016,5,Winchester (city)/Virginia
40.4001,-80.1873,2017,1894,Allegheny/Pennsylvania
37.9713,-81.7138,2017,4,Boone/West Virginia
37.5855,-84.7903,2017,47,Boyle/Kentucky
37.494,-78.6333,2017,48,Buckingham/Virginia
38.6098,-85.0681,2017,14,Carroll/Kentucky
36.8319,-85.5053,2017,1,Cumberland/Kentucky
39.1254,-80.7407,2017,5,Doddridge/West Virginia
40.2174,-83.9635,2017,16,Champaign/Ohio
37.506,-77.6492,2017,350,Chesterfield/Virginia
39.1508,-77.9823,2017,4,Clarke/Virginia
37.4293,-80.1395,2017,1,Craig/Virginia
40.7392,-82.7773,2017,25,Crawford/Ohio
39.894,-75.4338,2017,709,Delaware/Pennsylvania
36.9853,-77.7219,2017,7,Dinwiddie/Virginia
38.8862,-82.1463,2017,132,Gallia/Ohio
40.2592,-78.5075,2017,8,Bedford/Pennsylvania
36.5942,-83.8774,2017,2,Bell/Kentucky
39.0401,-84.4815,2017,247,Campbell/Kentucky
40.8289,-75.7009,2017,39,Carbon/Pennsylvania
38.0533,-77.3473,2017,35,Caroline/Virginia
40.98,-77.7057,2017,33,Centre/Pennsylvania
39.8862,-84.0243,2017,84,Clark/Ohio
40.2422,-76.9274,2017,11,Cumberland/Pennsylvania
36.5831,-79.4088,2017,4,Danville (city)/Virginia
40.1679,-83.08,2017,78,Delaware/Ohio
37.6674,-78.0883,2017,9,Cumberland/Virginia
38.1879,-83.0188,2017,1,Elliott/Kentucky
39.8426,-82.5446,2017,131,Fairfield/Ohio
39.6522,-83.5564,2017,52,Fayette/Ohio
40.0903,-79.5872,2017,97,Fayette/Pennsylvania
37.7533,-78.1638,2017,8,Fluvanna/Virginia
39.7243,-77.515,2017,39,Franklin/Pennsylvania
37.2801,-76.4402,2017,18,Gloucester/Virginia
36.5603,-88.5692,2017,2,Graves/Kentucky
38.0374,-78.4856,2017,10,Charlottesville (city)/Virginia
37.12,-87.4875,2017,3,Christian/Kentucky
37.265,-77.3969,2017,5,Colonial Heights (city)/Virginia
40.2761,-81.7517,2017,54,Coshocton/Ohio
38.6355,-77.6661,2017,56,Fauquier/Virginia
37.9607,-81.0795,2017,1,Fayette/West Virginia
41.4937,-79.448,2017,6,Forest/Pennsylvania
37.1464,-83.7635,2017,1,Clay/Kentucky
41.1062,-78.7749,2017,13,Clearfield/Pennsylvania
39.2325,-84.1532,2017,232,Clermont/Ohio
41.0094,-77.5306,2017,2,Clinton/Pennsylvania
38.416,-77.8267,2017,91,Culpeper/Virginia
37.7892,-86.9805,2017,2,Daviess/Kentucky
37.1026,-82.3763,2017,24,Dickenson/Virginia
41.4011,-82.808,2017,152,Erie/Ohio
42.2134,-79.8333,2017,132,Erie/Pennsylvania
38.8648,-77.1878,2017,1,Falls Church (city)/Virginia
37.451,-82.7994,2017,1,Floyd/Kentucky
38.3228,-84.8955,2017,54,Franklin/Kentucky
41.7113,-83.9053,2017,26,Fulton/Ohio
39.932,-77.9958,2017,1,Fulton/Pennsylvania
37.6167,-84.4094,2017,11,Garrard/Kentucky
37.373,-80.8576,2017,4,Giles/Virginia
38.8514,-77.1579,2017,315,Fairfax/Virginia
38.2126,-83.6341,2017,7,Fleming/Kentucky
37.0379,-80.2045,2017,6,Floyd/Virginia
36.816,-77.4689,2017,7,Greensville/Virginia
39.1117,-82.6108,2017,64,Jackson/Ohio
40.9505,-79.74,2017,107,Butler/Pennsylvania
40.5209,-81.0031,2017,2,Carroll/Ohio
36.6778,-76.3024,2017,40,Chesapeake (city)/Virginia
39.9639,-75.885,2017,276,Chester/Pennsylvania
41.2106,-79.3803,2017,12,Clarion/Pennsylvania
41.0177,-76.4969,2017,14,Columbia/Pennsylvania
40.8871,-80.675,2017,98,Columbiana/Ohio
41.4948,-81.5348,2017,2528,Cuyahoga/Ohio
39.8665,-83.0703,2017,1300,Franklin/Ohio
36.8293,-79.9917,2017,25,Franklin/Virginia
41.3722,-81.0591,2017,17,Geauga/Ohio
37.4937,-86.226,2017,3,Grayson/Kentucky
38.4949,-82.6911,2017,5,Greenup/Kentucky
37.7503,-80.4715,2017,17,Greenbrier/West Virginia
40.0221,-81.5868,2017,59,Guernsey/Ohio
36.839,-78.7284,2017,40,Halifax/Virginia
36.9052,-76.8978,2017,27,Southampton/Virginia
37.7668,-77.3706,2017,134,Hanover/Virginia
40.8064,-83.5114,2017,52,Hardin/Ohio
37.2914,-77.2985,2017,1,Hopewell (city)/Virginia
37.3799,-76.8041,2017,33,James City/Virginia
37.9459,-82.6735,2017,2,Lawrence/Kentucky
40.8618,-80.2625,2017,29,Lawrence/Pennsylvania
37.453,-84.7579,2017,5,Lincoln/Kentucky
39.9476,-79.9986,2017,15,Greene/Pennsylvania
37.8512,-87.3542,2017,5,Henderson/Kentucky
37.6274,-77.4322,2017,535,Henrico/Virginia
39.0747,-83.3871,2017,23,Highland/Ohio
40.5533,-81.9164,2017,3,Holmes/Ohio
40.3821,-78.1697,2017,23,Huntingdon/Pennsylvania
38.2907,-85.6333,2017,1031,Jefferson/Kentucky
40.6868,-77.114,2017,12,Juniata/Pennsylvania
38.4298,-82.4488,2017,46,Lawrence/Ohio
40.337,-76.448,2017,256,Lebanon/Pennsylvania
38.354,-83.2524,2017,9,Lewis/Kentucky
38.5426,-84.2366,2017,18,Harrison/Kentucky
40.2737,-81.2812,2017,9,Harrison/Ohio
36.8353,-83.7598,2017,2,Knox/Kentucky
41.6072,-81.469,2017,568,Lake/Ohio
37.1638,-82.7493,2017,1,Letcher/Kentucky
39.9595,-82.4129,2017,113,Licking/Ohio
41.3338,-75.8214,2017,467,Luzerne/Pennsylvania
41.3265,-76.9455,2017,145,Lycoming/Pennsylvania
41.5726,-78.6869,2017,39,Elk/Pennsylvania
36.5767,-88.9353,2017,7,Fulton/Kentucky
38.7252,-84.8239,2017,2,Gallatin/Kentucky
37.8193,-85.9358,2017,30,Hardin/Kentucky
39.3923,-80.2989,2017,44,Harrison/West Virginia
36.6871,-79.7872,2017,20,Henry/Virginia
39.4187,-82.5993,2017,24,Hocking/Ohio
36.866,-76.8308,2017,13,Isle of Wight/Virginia
39.1864,-84.763,2017,3970,Hamilton/Ohio
39.3732,-78.5228,2017,4,Hampshire/West Virginia
37.2903,-85.7672,2017,2,Hart/Kentucky
38.4623,-85.3036,2017,5,Henry/Kentucky
37.1737,-87.6885,2017,3,Hopkins/Kentucky
41.2508,-82.4915,2017,76,Huron/Ohio
40.6783,-79.1646,2017,21,Indiana/Pennsylvania
38.8656,-81.8235,2017,6,Jackson/West Virginia
40.3653,-80.652,2017,64,Jefferson/Ohio
37.6023,-83.6085,2017,2,Lee/Kentucky
38.0068,-77.9061,2017,20,Louisa/Virginia
37.0037,-84.161,2017,14,Laurel/Kentucky
36.6871,-83.1152,2017,2,Lee/Virginia
37.805,-81.9923,2017,24,Logan/West Virginia
41.3128,-81.9157,2017,353,Lorain/Ohio
39.9487,-83.2993,2017,31,Madison/Ohio
39.264,-78.3319,2017,80,Frederick/Virginia
38.2992,-77.4871,2017,6,Fredericksburg (city)/Virginia
37.6015,-77.7022,2017,7,Goochland/Virginia
38.7326,-84.5966,2017,26,Grant/Kentucky
39.6598,-83.7431,2017,71,Greene/Ohio
38.2504,-78.4417,2017,10,Greene/Virginia
40.9348,-83.8235,2017,91,Hancock/Ohio
40.6179,-80.5998,2017,27,Hancock/West Virginia
36.8155,-83.4045,2017,3,Harlan/Kentucky
37.5751,-83.9735,2017,2,Jackson/Kentucky
39.3242,-77.7517,2017,12,Jefferson/West Virginia
38.486,-81.3502,2017,202,Kanawha/West Virginia
41.6639,-83.582,2017,372,Lucas/Ohio
38.4879,-78.3261,2017,5,Madison/Virginia
37.4984,-76.2883,2017,1,Mathews/Virginia
41.177,-75.418,2017,171,Monroe/Pennsylvania
40.2111,-75.2744,2017,26,Montgomery/Pennsylvania
39.5313,-78.4553,2017,18,Morgan/West Virginia
41.1798,-84.7378,2017,3,Paulding/Ohio
37.2042,-77.3914,2017,2,Petersburg (city)/Virginia
37.9734,-83.0488,2017,4,Morgan/Kentucky
37.4418,-77.0436,2017,22,New Kent/Virginia
37.1052,-76.5185,2017,16,Newport News (city)/Virginia
40.0753,-80.6951,2017,13,Ohio/West Virginia
41.5853,-82.8369,2017,21,Ottawa/Ohio
36.7168,-80.3578,2017,7,Patrick/Virginia
41.4045,-75.183,2017,17,Pike/Pennsylvania
38.6823,-77.2604,2017,293,Prince William/Virginia
37.6301,-79.5431,2017,10,Rockbridge/Virginia
36.9791,-82.2961,2017,1,Russell/Virginia
41.2162,-83.3285,2017,35,Seneca/Ohio
39.0551,-78.3681,2017,47,Shenandoah/Virginia
37.4957,-83.0941,2017,1,Knott/Kentucky
40.6666,-75.5072,2017,143,Lehigh/Pennsylvania
39.0302,-77.4712,2017,68,Loudoun/Virginia
37.724,-84.2928,2017,169,Madison/Kentucky
39.5013,-80.1696,2017,3,Marion/West Virginia
36.867,-88.4656,2017,1,Marshall/Kentucky
39.9854,-80.7335,2017,1,Marshall/West Virginia
39.0292,-82.034,2017,6,Meigs/Ohio
40.9865,-76.635,2017,3,Montour/Pennsylvania
39.7373,-81.9154,2017,3,Morgan/Ohio
38.3355,-85.4839,2017,14,Oldham/Kentucky
36.6716,-79.4196,2017,4,Pittsylvania/Virginia
38.7968,-79.8967,2017,4,Randolph/West Virginia
38.6562,-78.2322,2017,5,Rappahannock/Virginia
38.7383,-82.842,2017,119,Scioto/Ohio
36.6827,-79.8636,2017,1,Martinsville (city)/Virginia
37.9366,-85.9915,2017,6,Meade/Kentucky
41.0348,-82.0122,2017,91,Medina/Ohio
37.6395,-76.5747,2017,8,Middlesex/Virginia
40.6295,-75.2024,2017,68,Northampton/Pennsylvania
37.5295,-75.8283,2017,1,Northampton/Virginia
38.2484,-78.1125,2017,40,Orange/Virginia
40.3951,-77.0278,2017,20,Perry/Pennsylvania
37.9059,-83.9691,2017,11,Powell/Kentucky
37.5427,-77.9267,2017,26,Powhatan/Virginia
36.9342,-80.7255,2017,8,Pulaski/Virginia
40.9702,-78.8765,2017,11,Jefferson/Pennsylvania
37.8787,-84.6545,2017,56,Jessamine/Kentucky
37.8806,-82.8382,2017,3,Johnson/Kentucky
39.0338,-84.5675,2017,349,Kenton/Kentucky
40.5342,-82.5049,2017,28,Knox/Ohio
41.4846,-75.666,2017,310,Lackawanna/Pennsylvania
39.832,-76.3275,2017,609,Lancaster/Pennsylvania
37.7301,-76.538,2017,3,Lancaster/Virginia
37.4004,-79.1911,2017,2,Lynchburg (city)/Virginia
37.0759,-88.0769,2017,1,Lyon/Kentucky
36.666,-78.3908,2017,34,Mecklenburg/Virginia
37.4362,-80.964,2017,2,Mercer/West Virginia
39.9951,-84.4084,2017,47,Miami/Ohio
41.0245,-81.0501,2017,79,Portage/Ohio
36.8468,-76.354,2017,21,Portsmouth (city)/Virginia
37.9443,-81.4371,2017,10,Raleigh/West Virginia
38.1982,-77.5885,2017,211,Spotsylvania/Virginia
40.3533,-83.2628,2017,46,Union/Ohio
40.3264,-80.4091,2017,152,Washington/Pennsylvania
39.9037,-82.018,2017,55,Muskingum/Ohio
37.913,-78.8828,2017,44,Nelson/Virginia
39.9156,-81.2824,2017,5,Noble/Ohio
37.0821,-78.0029,2017,6,Nottoway/Virginia
38.6134,-84.9769,2017,10,Owen/Kentucky
41.9207,-78.0205,2017,5,Potter/Pennsylvania
41.388,-83.3218,2017,50,Sandusky/Ohio
36.8862,-81.192,2017,8,Wythe/Virginia
39.9834,-78.772,2017,37,Somerset/Pennsylvania
37.1909,-81.6387,2017,27,Tazewell/Virginia
39.1591,-82.5243,2017,5,Vinton/Ohio
37.7355,-85.0701,2017,5,Washington/Kentucky
39.5689,-80.7316,2017,3,Wetzel/West Virginia
38.3319,-77.4655,2017,182,Stafford/Virginia
36.5882,-76.6847,2017,5,Suffolk (city)/Virginia
37.4256,-85.3689,2017,15,Taylor/Kentucky
36.9551,-87.709,2017,1,Trigg/Kentucky
40.5609,-81.495,2017,29,Tuscarawas/Ohio
41.3957,-75.2731,2017,8,Wayne/Pennsylvania
39.9163,-76.5841,2017,599,York/Pennsylvania
37.997,-83.8925,2017,44,Montgomery/Kentucky
37.8996,-85.2196,2017,50,Nelson/Kentucky
38.302,-83.8866,2017,2,Nicholas/Kentucky
38.6653,-78.4545,2017,4,Page/Virginia
