经度,纬度,年份,数目,地名
39.7927,-84.3165,2010,17,"Montgomery, Trotwood"
41.267,-80.7958,2010,10,"Trumbull, Morgandale"
40.6209,-82.6618,2010,20,"Morrow, Shauck"
39.9037,-82.018,2010,6,"Muskingum, South Zanesville"
39.9037,-82.018,2010,24,"Muskingum, South Zanesville"
41.1798,-84.7378,2010,6,"Paulding, Antwerp"
39.554,-82.7779,2010,7,"Pickaway, Tarlton"
39.7917,-84.7133,2010,2,"Preble, New Hope"
41.0997,-84.2693,2010,4,"Putnam, Continental"
40.9345,-82.4502,2010,1,"Richland, Adario"
40.9345,-82.4502,2010,3,"Richland, Adario"
39.4069,-83.1842,2010,10,"Ross, Frankfort"
41.388,-83.3218,2010,2,"Sandusky, Gibsonburg"
41.388,-83.3218,2010,1,"Sandusky, Gibsonburg"
38.7383,-82.842,2010,1,"Scioto, Wheelersburg"
41.2162,-83.3285,2010,37,"Seneca, Amsden"
40.4389,-84.2597,2010,2,"Shelby, Kettlersville"
40.4389,-84.2597,2010,4,"Shelby, Kettlersville"
39.7927,-84.3165,2010,3,"Montgomery, Trotwood"
39.7927,-84.3165,2010,1265,"Montgomery, Trotwood"
39.7927,-84.3165,2010,1,"Montgomery, Trotwood"
41.267,-80.7958,2010,5,"Trumbull, Morgandale"
40.6209,-82.6618,2010,6,"Morrow, Shauck"
39.921,-82.4271,2010,1,"Perry, Thornport"
39.921,-82.4271,2010,1,"Perry, Thornport"
39.554,-82.7779,2010,4,"Pickaway, Tarlton"
39.1517,-82.9102,2010,9,"Pike, Omega"
39.7917,-84.7133,2010,8,"Preble, New Hope"
39.4069,-83.1842,2010,2,"Ross, Frankfort"
41.388,-83.3218,2010,1,"Sandusky, Gibsonburg"
41.388,-83.3218,2010,2,"Sandusky, Gibsonburg"
38.7383,-82.842,2010,1,"Scioto, Wheelersburg"
38.7383,-82.842,2010,17,"Scioto, Wheelersburg"
38.7383,-82.842,2010,4,"Scioto, Wheelersburg"
41.2162,-83.3285,2010,5,"Seneca, Amsden"
40.4389,-84.2597,2010,7,"Shelby, Kettlersville"
40.8159,-81.4165,2010,4,"Stark, Meyers Lake"
40.8159,-81.4165,2010,12,"Stark, Meyers Lake"
41.0802,-81.5219,2010,3,"Summit, Akron"
41.462,-80.6656,2010,84,"Trumbull, Gustavus"
41.462,-80.6656,2010,1,"Trumbull, Gustavus"
40.5609,-81.495,2010,1,"Tuscarawas, Parral"
40.5609,-81.495,2010,1,"Tuscarawas, Parral"
40.3533,-83.2628,2010,33,"Union, Magnetic Springs"
40.8006,-84.7746,2010,1,"Van Wert, Wren"
39.6323,-84.2725,2010,56,"Montgomery, Miamisburg"
39.6323,-84.2725,2010,5,"Montgomery, Miamisburg"
39.7927,-84.3165,2010,7,"Montgomery, Trotwood"
39.7927,-84.3165,2010,177,"Montgomery, Trotwood"
39.7927,-84.3165,2010,49,"Montgomery, Trotwood"
40.6209,-82.6618,2010,1,"Morrow, Shauck"
39.9037,-82.018,2010,2,"Muskingum, South Zanesville"
39.554,-82.7779,2010,2,"Pickaway, Tarlton"
39.1517,-82.9102,2010,2,"Pike, Omega"
39.1517,-82.9102,2010,8,"Pike, Omega"
41.0245,-81.0501,2010,58,"Portage, Deerfield"
41.0245,-81.0501,2010,5,"Portage, Deerfield"
39.7917,-84.7133,2010,13,"Preble, New Hope"
39.7917,-84.7133,2010,1,"Preble, New Hope"
40.9345,-82.4502,2010,101,"Richland, Adario"
40.9345,-82.4502,2010,1,"Richland, Adario"
39.4069,-83.1842,2010,2,"Ross, Frankfort"
39.4069,-83.1842,2010,69,"Ross, Frankfort"
40.8159,-81.4165,2010,3,"Stark, Meyers Lake"
41.462,-80.6656,2010,1,"Trumbull, Gustavus"
41.462,-80.6656,2010,54,"Trumbull, Gustavus"
40.5609,-81.495,2010,4,"Tuscarawas, Parral"
40.3533,-83.2628,2010,7,"Union, Magnetic Springs"
40.3533,-83.2628,2010,1,"Union, Magnetic Springs"
40.8006,-84.7746,2010,1,"Van Wert, Wren"
39.7917,-84.7133,2010,1,"Preble, New Hope"
39.7917,-84.7133,2010,2,"Preble, New Hope"
39.4069,-83.1842,2010,303,"Ross, Frankfort"
39.4069,-83.1842,2010,4,"Ross, Frankfort"
38.7383,-82.842,2010,2,"Scioto, Wheelersburg"
38.7383,-82.842,2010,5,"Scioto, Wheelersburg"
40.8159,-81.4165,2010,1,"Stark, Meyers Lake"
40.8159,-81.4165,2010,79,"Stark, Meyers Lake"
40.8159,-81.4165,2010,1,"Stark, Meyers Lake"
41.0802,-81.5219,2010,14,"Summit, Akron"
41.0802,-81.5219,2010,5,"Summit, Akron"
40.3533,-83.2628,2010,1,"Union, Magnetic Springs"
40.8006,-84.7746,2010,48,"Van Wert, Wren"
38.9776,-82.3374,2010,1,"Gallia, Vinton"
39.3496,-84.1236,2010,44,"Warren, Morrow"
39.6314,-81.4562,2010,34,"Washington, Macksburg"
39.6314,-81.4562,2010,6,"Washington, Macksburg"
40.9864,-81.9948,2010,4,"Wayne, Burbank"
41.3236,-83.4363,2010,5,"Wood, Bradner"
40.95,-83.3836,2010,7,"Wyandot, Carey"
38.8559,-83.4713,2011,6,"Adams, Dunkinsville"
38.8559,-83.4713,2011,60,"Adams, Dunkinsville"
38.8559,-83.4713,2011,3,"Adams, Dunkinsville"
40.9214,-82.2818,2011,55,"Ashland, Nankin"
41.8567,-80.6173,2011,14,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2011,4,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2011,4,"Athens, Chauncey"
40.6513,-84.146,2011,1,"Auglaize, Cridersville"
40.6513,-84.146,2011,22,"Auglaize, Cridersville"
40.6513,-84.146,2011,1,"Auglaize, Cridersville"
40.6513,-84.146,2011,1,"Auglaize, Cridersville"
40.8159,-81.4165,2010,9,"Stark, Meyers Lake"
41.0802,-81.5219,2010,3,"Summit, Akron"
41.0802,-81.5219,2010,54,"Summit, Akron"
40.5609,-81.495,2010,3,"Tuscarawas, Parral"
40.5609,-81.495,2010,14,"Tuscarawas, Parral"
40.5609,-81.495,2010,2,"Tuscarawas, Parral"
40.3533,-83.2628,2010,23,"Union, Magnetic Springs"
39.3496,-84.1236,2010,11,"Warren, Morrow"
39.6314,-81.4562,2010,2,"Washington, Macksburg"
40.9864,-81.9948,2010,76,"Wayne, Burbank"
40.9864,-81.9948,2010,1,"Wayne, Burbank"
41.3236,-83.4363,2010,1,"Wood, Bradner"
38.8559,-83.4713,2011,1,"Adams, Dunkinsville"
40.8305,-84.0848,2011,2,"Allen, Cairo"
40.9214,-82.2818,2011,1,"Ashland, Nankin"
40.9214,-82.2818,2011,3,"Ashland, Nankin"
39.4005,-82.1261,2011,18,"Athens, Chauncey"
39.4005,-82.1261,2011,4,"Athens, Chauncey"
39.4005,-82.1261,2011,4,"Athens, Chauncey"
40.1621,-81.1313,2011,54,"Belmont, Holloway"
40.1621,-81.1313,2011,2,"Belmont, Holloway"
38.8673,-83.7878,2011,3,"Brown, Russellville"
40.8159,-81.4165,2010,1,"Stark, Meyers Lake"
41.0802,-81.5219,2010,18,"Summit, Akron"
41.0802,-81.5219,2010,1,"Summit, Akron"
41.462,-80.6656,2010,10,"Trumbull, Gustavus"
41.462,-80.6656,2010,2,"Trumbull, Gustavus"
40.5609,-81.495,2010,21,"Tuscarawas, Parral"
40.5609,-81.495,2010,1,"Tuscarawas, Parral"
40.8006,-84.7746,2010,6,"Van Wert, Wren"
38.9776,-82.3374,2010,23,"Gallia, Vinton"
38.9776,-82.3374,2010,5,"Gallia, Vinton"
39.3496,-84.1236,2010,133,"Warren, Morrow"
39.3496,-84.1236,2010,2,"Warren, Morrow"
39.6314,-81.4562,2010,24,"Washington, Macksburg"
40.9864,-81.9948,2010,2,"Wayne, Burbank"
41.3236,-83.4363,2010,42,"Wood, Bradner"
40.95,-83.3836,2010,2,"Wyandot, Carey"
38.8559,-83.4713,2011,29,"Adams, Dunkinsville"
38.8559,-83.4713,2011,30,"Adams, Dunkinsville"
38.8559,-83.4713,2011,4,"Adams, Dunkinsville"
40.9214,-82.2818,2011,6,"Ashland, Nankin"
41.8567,-80.6173,2011,50,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2011,1,"Athens, Chauncey"
39.4005,-82.1261,2011,6,"Athens, Chauncey"
40.1621,-81.1313,2011,9,"Belmont, Holloway"
40.8159,-81.4165,2010,78,"Stark, Meyers Lake"
40.8159,-81.4165,2010,3,"Stark, Meyers Lake"
41.462,-80.6656,2010,4,"Trumbull, Gustavus"
40.3533,-83.2628,2010,2,"Union, Magnetic Springs"
40.8006,-84.7746,2010,4,"Van Wert, Wren"
40.8006,-84.7746,2010,6,"Van Wert, Wren"
38.9776,-82.3374,2010,5,"Gallia, Vinton"
38.9776,-82.3374,2010,1,"Gallia, Vinton"
39.3496,-84.1236,2010,8,"Warren, Morrow"
39.3496,-84.1236,2010,2,"Warren, Morrow"
40.9864,-81.9948,2010,2,"Wayne, Burbank"
40.95,-83.3836,2010,2,"Wyandot, Carey"
40.8305,-84.0848,2011,2,"Allen, Cairo"
40.9214,-82.2818,2011,56,"Ashland, Nankin"
40.9214,-82.2818,2011,3,"Ashland, Nankin"
41.8567,-80.6173,2011,5,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2011,2,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2011,91,"Athens, Chauncey"
40.6513,-84.146,2011,9,"Auglaize, Cridersville"
40.1621,-81.1313,2011,3,"Belmont, Holloway"
38.8673,-83.7878,2011,29,"Brown, Russellville"
38.8673,-83.7878,2011,7,"Brown, Russellville"
39.6314,-81.4562,2010,9,"Washington, Macksburg"
39.6314,-81.4562,2010,5,"Washington, Macksburg"
40.9864,-81.9948,2010,19,"Wayne, Burbank"
41.3236,-83.4363,2010,2,"Wood, Bradner"
41.3236,-83.4363,2010,15,"Wood, Bradner"
41.3236,-83.4363,2010,1,"Wood, Bradner"
38.8559,-83.4713,2011,2,"Adams, Dunkinsville"
40.8305,-84.0848,2011,5,"Allen, Cairo"
40.8305,-84.0848,2011,2,"Allen, Cairo"
40.8305,-84.0848,2011,18,"Allen, Cairo"
41.8567,-80.6173,2011,5,"Ashtabula, Kelloggsville"
40.6513,-84.146,2011,5,"Auglaize, Cridersville"
40.1621,-81.1313,2011,2,"Belmont, Holloway"
40.1621,-81.1313,2011,8,"Belmont, Holloway"
40.1621,-81.1313,2011,1,"Belmont, Holloway"
39.2325,-84.1532,2011,102,"Clermont, Goshen"
39.2325,-84.1532,2011,17,"Clermont, Goshen"
39.2325,-84.1532,2011,2,"Clermont, Goshen"
40.9864,-81.9948,2010,3,"Wayne, Burbank"
40.9864,-81.9948,2010,8,"Wayne, Burbank"
41.5024,-84.418,2010,1,"Williams, Stryker"
38.8559,-83.4713,2011,4,"Adams, Dunkinsville"
40.8305,-84.0848,2011,63,"Allen, Cairo"
40.8305,-84.0848,2011,7,"Allen, Cairo"
39.4005,-82.1261,2011,138,"Athens, Chauncey"
40.6513,-84.146,2011,5,"Auglaize, Cridersville"
40.1621,-81.1313,2011,30,"Belmont, Holloway"
39.3938,-84.5652,2011,1,"Butler, Hamilton"
39.3938,-84.5652,2011,2,"Butler, Hamilton"
39.2325,-84.1532,2011,11,"Clermont, Goshen"
39.3224,-83.8109,2011,1,"Clinton, Martinsville"
40.8871,-80.675,2011,12,"Columbiana, Columbiana"
40.8871,-80.675,2011,1,"Columbiana, Columbiana"
40.2761,-81.7517,2011,11,"Coshocton, West Lafayette"
40.7392,-82.7773,2011,17,"Crawford, Galion"
40.7392,-82.7773,2011,1,"Crawford, Galion"
41.4948,-81.5348,2011,223,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,25,"Cuyahoga, University Heights"
41.3128,-81.9157,2010,8,"Lorain, Columbia Hills Corners"
41.6639,-83.582,2010,333,"Lucas, Toledo"
41.6639,-83.582,2010,4,"Lucas, Toledo"
39.9487,-83.2993,2010,4,"Madison, West Jefferson"
39.9487,-83.2993,2010,20,"Madison, West Jefferson"
40.9207,-81.0231,2010,36,"Mahoning, Sebring"
40.9207,-81.0231,2010,9,"Mahoning, Sebring"
41.0348,-82.0122,2010,21,"Medina, Lodi"
39.6323,-84.2725,2010,2,"Montgomery, Miamisburg"
39.6323,-84.2725,2010,18,"Montgomery, Miamisburg"
39.6323,-84.2725,2010,1,"Montgomery, Miamisburg"
39.4461,-84.3666,2010,1,"Butler, Monroe"
41.5853,-82.8369,2010,8,"Ottawa, Catawba Island"
41.5853,-82.8369,2010,3,"Ottawa, Catawba Island"
39.921,-82.4271,2010,8,"Perry, Thornport"
39.921,-82.4271,2010,7,"Perry, Thornport"
39.554,-82.7779,2010,42,"Pickaway, Tarlton"
39.554,-82.7779,2010,1,"Pickaway, Tarlton"
41.0245,-81.0501,2010,94,"Portage, Deerfield"
41.0245,-81.0501,2010,34,"Portage, Deerfield"
41.0245,-81.0501,2010,5,"Portage, Deerfield"
40.9345,-82.4502,2010,2,"Richland, Adario"
40.9345,-82.4502,2010,46,"Richland, Adario"
40.9345,-82.4502,2010,1,"Richland, Adario"
41.388,-83.3218,2010,7,"Sandusky, Gibsonburg"
41.388,-83.3218,2010,4,"Sandusky, Gibsonburg"
38.7383,-82.842,2010,41,"Scioto, Wheelersburg"
41.2162,-83.3285,2010,24,"Seneca, Amsden"
41.2162,-83.3285,2010,1,"Seneca, Amsden"
40.4389,-84.2597,2010,1,"Shelby, Kettlersville"
40.8159,-81.4165,2010,67,"Stark, Meyers Lake"
40.8159,-81.4165,2010,9,"Stark, Meyers Lake"
41.0802,-81.5219,2010,18,"Summit, Akron"
41.0802,-81.5219,2010,1,"Summit, Akron"
41.462,-80.6656,2010,5,"Trumbull, Gustavus"
40.5609,-81.495,2010,9,"Tuscarawas, Parral"
40.5609,-81.495,2010,1,"Tuscarawas, Parral"
40.3533,-83.2628,2010,1,"Union, Magnetic Springs"
40.8006,-84.7746,2010,1,"Van Wert, Wren"
38.9776,-82.3374,2010,5,"Gallia, Vinton"
39.3496,-84.1236,2010,2,"Warren, Morrow"
39.3496,-84.1236,2010,65,"Warren, Morrow"
39.3496,-84.1236,2010,3,"Warren, Morrow"
39.6314,-81.4562,2010,2,"Washington, Macksburg"
40.9864,-81.9948,2010,43,"Wayne, Burbank"
40.9864,-81.9948,2010,4,"Wayne, Burbank"
41.3236,-83.4363,2010,51,"Wood, Bradner"
38.8559,-83.4713,2011,4,"Adams, Dunkinsville"
40.8305,-84.0848,2011,15,"Allen, Cairo"
40.8305,-84.0848,2011,17,"Allen, Cairo"
41.8567,-80.6173,2011,52,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2011,1,"Ashtabula, Kelloggsville"
39.4005,-82.1261,2011,41,"Athens, Chauncey"
40.1621,-81.1313,2011,4,"Belmont, Holloway"
38.8673,-83.7878,2011,1,"Brown, Russellville"
39.3938,-84.5652,2011,235,"Butler, Hamilton"
40.5209,-81.0031,2011,2,"Carroll, Harlem Springs"
39.2325,-84.1532,2011,14,"Clermont, Goshen"
39.3224,-83.8109,2011,1,"Clinton, Martinsville"
39.3224,-83.8109,2011,18,"Clinton, Martinsville"
40.7392,-82.7773,2011,3,"Crawford, Galion"
40.7392,-82.7773,2011,3,"Crawford, Galion"
41.4948,-81.5348,2011,59,"Cuyahoga, University Heights"
41.3259,-84.2855,2011,23,"Defiance, Jewell"
40.1679,-83.08,2011,3,"Delaware, Powell"
41.4011,-82.808,2011,7,"Erie, Castalia"
41.4011,-82.808,2011,1,"Erie, Castalia"
41.1045,-82.6137,2011,2,"Huron, North Fairfield"
41.1045,-82.6137,2011,6,"Huron, North Fairfield"
39.8665,-83.0703,2011,167,"Franklin, Grove City"
39.8665,-83.0703,2011,25,"Franklin, Grove City"
41.7113,-83.9053,2011,1,"Fulton, Metamora"
39.6598,-83.7431,2011,3,"Greene, Jamestown"
40.0221,-81.5868,2011,22,"Guernsey, Cambridge"
40.0221,-81.5868,2011,39,"Guernsey, Cambridge"
39.1864,-84.763,2011,2,"Hamilton, Hooven"
39.1864,-84.763,2011,4,"Hamilton, Hooven"
39.1864,-84.763,2011,41,"Hamilton, Hooven"
40.9348,-83.8235,2011,42,"Hancock, Mount Cory"
40.9348,-83.8235,2011,46,"Hancock, Mount Cory"
40.8064,-83.5114,2011,4,"Hardin, Forest"
39.3938,-84.5652,2011,21,"Butler, Hamilton"
40.5209,-81.0031,2011,1,"Carroll, Harlem Springs"
40.5209,-81.0031,2011,1,"Carroll, Harlem Springs"
40.5209,-81.0031,2011,1,"Carroll, Harlem Springs"
40.2174,-83.9635,2011,37,"Champaign, Rosewood"
39.2325,-84.1532,2011,271,"Clermont, Goshen"
39.3224,-83.8109,2011,21,"Clinton, Martinsville"
40.8871,-80.675,2011,9,"Columbiana, Columbiana"
40.8871,-80.675,2011,21,"Columbiana, Columbiana"
40.8871,-80.675,2011,1,"Columbiana, Columbiana"
40.2761,-81.7517,2011,1,"Coshocton, West Lafayette"
40.7392,-82.7773,2011,20,"Crawford, Galion"
41.4948,-81.5348,2011,21,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,6,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,10,"Cuyahoga, University Heights"
41.3259,-84.2855,2011,3,"Defiance, Jewell"
40.1679,-83.08,2011,60,"Delaware, Powell"
40.1679,-83.08,2011,5,"Delaware, Powell"
39.6522,-83.5564,2011,18,"Fayette, Jeffersonville"
41.7113,-83.9053,2011,4,"Fulton, Metamora"
39.6598,-83.7431,2011,3,"Greene, Jamestown"
39.6598,-83.7431,2011,33,"Greene, Jamestown"
39.6598,-83.7431,2011,3,"Greene, Jamestown"
39.1864,-84.763,2011,5,"Hamilton, Hooven"
40.9348,-83.8235,2011,4,"Hancock, Mount Cory"
40.9348,-83.8235,2011,5,"Hancock, Mount Cory"
40.9348,-83.8235,2011,2,"Hancock, Mount Cory"
41.371,-83.9415,2011,2,"Henry, McClure"
41.371,-83.9415,2011,8,"Henry, McClure"
41.371,-83.9415,2011,2,"Henry, McClure"
39.0747,-83.3871,2011,1,"Highland, Sinking Spring"
41.3259,-84.2855,2011,3,"Defiance, Jewell"
40.1679,-83.08,2011,18,"Delaware, Powell"
41.4011,-82.808,2011,3,"Erie, Castalia"
41.4011,-82.808,2011,78,"Erie, Castalia"
41.4011,-82.808,2011,30,"Erie, Castalia"
41.4011,-82.808,2011,12,"Erie, Castalia"
41.1045,-82.6137,2011,2,"Huron, North Fairfield"
41.1045,-82.6137,2011,149,"Huron, North Fairfield"
41.1045,-82.6137,2011,2,"Huron, North Fairfield"
39.6522,-83.5564,2011,10,"Fayette, Jeffersonville"
39.6522,-83.5564,2011,4,"Fayette, Jeffersonville"
39.8665,-83.0703,2011,1,"Franklin, Grove City"
39.8665,-83.0703,2011,1,"Franklin, Grove City"
41.7113,-83.9053,2011,1,"Fulton, Metamora"
41.7113,-83.9053,2011,18,"Fulton, Metamora"
38.8862,-82.1463,2011,33,"Gallia, Addison"
38.8862,-82.1463,2011,1,"Gallia, Addison"
41.3722,-81.0591,2011,1,"Geauga, Parkman"
39.1864,-84.763,2011,13,"Hamilton, Hooven"
39.1864,-84.763,2011,18,"Hamilton, Hooven"
40.2737,-81.2812,2011,5,"Harrison, Tippecanoe"
39.1907,-81.7495,2011,5,"Athens, Hockingport"
40.5533,-81.9164,2011,1,"Holmes, Millersburg"
40.5533,-81.9164,2011,3,"Holmes, Millersburg"
41.2508,-82.4915,2011,83,"Huron, Collins"
41.2508,-82.4915,2011,25,"Huron, Collins"
39.1117,-82.6108,2011,50,"Jackson, Coalton"
39.6522,-83.5564,2011,11,"Fayette, Jeffersonville"
39.6522,-83.5564,2011,3,"Fayette, Jeffersonville"
40.5342,-82.5049,2011,1,"Knox, Ankenytown"
40.4389,-84.2597,2010,1,"Shelby, Kettlersville"
40.4389,-84.2597,2010,16,"Shelby, Kettlersville"
40.8159,-81.4165,2010,7,"Stark, Meyers Lake"
41.0802,-81.5219,2010,2,"Summit, Akron"
41.0802,-81.5219,2010,112,"Summit, Akron"
41.0802,-81.5219,2010,102,"Summit, Akron"
41.0802,-81.5219,2010,3,"Summit, Akron"
41.462,-80.6656,2010,122,"Trumbull, Gustavus"
41.462,-80.6656,2010,9,"Trumbull, Gustavus"
40.8006,-84.7746,2010,2,"Van Wert, Wren"
39.3496,-84.1236,2010,4,"Warren, Morrow"
39.6314,-81.4562,2010,36,"Washington, Macksburg"
39.6314,-81.4562,2010,2,"Washington, Macksburg"
41.3236,-83.4363,2010,3,"Wood, Bradner"
40.8305,-84.0848,2011,43,"Allen, Cairo"
40.8305,-84.0848,2011,16,"Allen, Cairo"
40.9214,-82.2818,2011,15,"Ashland, Nankin"
40.9214,-82.2818,2011,4,"Ashland, Nankin"
41.8567,-80.6173,2011,1,"Ashtabula, Kelloggsville"
41.8567,-80.6173,2011,2,"Ashtabula, Kelloggsville"
39.3938,-84.5652,2011,23,"Butler, Hamilton"
39.3938,-84.5652,2011,1,"Butler, Hamilton"
40.5209,-81.0031,2011,4,"Carroll, Harlem Springs"
39.8862,-84.0243,2011,7,"Clark, Crystal Lakes"
39.2325,-84.1532,2011,5,"Clermont, Goshen"
40.2761,-81.7517,2011,3,"Coshocton, West Lafayette"
40.7392,-82.7773,2011,3,"Crawford, Galion"
40.2802,-84.6384,2011,3,"Darke, Rossburg"
40.2802,-84.6384,2011,7,"Darke, Rossburg"
41.1045,-82.6137,2011,127,"Huron, North Fairfield"
39.8665,-83.0703,2011,461,"Franklin, Grove City"
39.8665,-83.0703,2011,9,"Franklin, Grove City"
41.7113,-83.9053,2011,1,"Fulton, Metamora"
41.7113,-83.9053,2011,1,"Fulton, Metamora"
38.8862,-82.1463,2011,16,"Gallia, Addison"
38.8862,-82.1463,2011,1,"Gallia, Addison"
41.3722,-81.0591,2011,7,"Geauga, Parkman"
39.6598,-83.7431,2011,34,"Greene, Jamestown"
39.6598,-83.7431,2011,1,"Greene, Jamestown"
40.0221,-81.5868,2011,1,"Guernsey, Cambridge"
39.1864,-84.763,2011,168,"Hamilton, Hooven"
39.1864,-84.763,2011,324,"Hamilton, Hooven"
39.1864,-84.763,2011,18,"Hamilton, Hooven"
39.1864,-84.763,2011,15,"Hamilton, Hooven"
40.9348,-83.8235,2011,5,"Hancock, Mount Cory"
40.8064,-83.5114,2011,1,"Hardin, Forest"
40.8064,-83.5114,2011,107,"Hardin, Forest"
38.8673,-83.7878,2011,29,"Brown, Russellville"
38.8673,-83.7878,2011,2,"Brown, Russellville"
39.3938,-84.5652,2011,67,"Butler, Hamilton"
39.3938,-84.5652,2011,1,"Butler, Hamilton"
40.2174,-83.9635,2011,2,"Champaign, Rosewood"
39.8862,-84.0243,2011,2,"Clark, Crystal Lakes"
39.3224,-83.8109,2011,3,"Clinton, Martinsville"
40.2761,-81.7517,2011,3,"Coshocton, West Lafayette"
41.4948,-81.5348,2011,537,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,2,"Cuyahoga, University Heights"
40.2802,-84.6384,2011,18,"Darke, Rossburg"
41.3259,-84.2855,2011,13,"Defiance, Jewell"
40.1679,-83.08,2011,5,"Delaware, Powell"
40.1679,-83.08,2011,6,"Delaware, Powell"
41.4011,-82.808,2011,45,"Erie, Castalia"
41.4011,-82.808,2011,25,"Erie, Castalia"
41.1045,-82.6137,2011,18,"Huron, North Fairfield"
39.8665,-83.0703,2011,697,"Franklin, Grove City"
39.8665,-83.0703,2011,3,"Franklin, Grove City"
39.8665,-83.0703,2011,5,"Franklin, Grove City"
38.8862,-82.1463,2011,6,"Gallia, Addison"
41.3722,-81.0591,2011,9,"Geauga, Parkman"
40.0221,-81.5868,2011,7,"Guernsey, Cambridge"
40.9348,-83.8235,2011,34,"Hancock, Mount Cory"
40.8064,-83.5114,2011,39,"Hardin, Forest"
40.1679,-83.08,2011,550,"Delaware, Powell"
40.1679,-83.08,2011,6,"Delaware, Powell"
41.4011,-82.808,2011,1,"Erie, Castalia"
41.4011,-82.808,2011,1,"Erie, Castalia"
41.1045,-82.6137,2011,18,"Huron, North Fairfield"
41.1045,-82.6137,2011,50,"Huron, North Fairfield"
39.6522,-83.5564,2011,24,"Fayette, Jeffersonville"
39.8665,-83.0703,2011,5,"Franklin, Grove City"
38.8862,-82.1463,2011,5,"Gallia, Addison"
38.8862,-82.1463,2011,5,"Gallia, Addison"
41.3722,-81.0591,2011,4,"Geauga, Parkman"
40.0221,-81.5868,2011,1,"Guernsey, Cambridge"
40.8064,-83.5114,2011,2,"Hardin, Forest"
41.371,-83.9415,2011,7,"Henry, McClure"
39.0747,-83.3871,2011,120,"Highland, Sinking Spring"
39.0747,-83.3871,2011,5,"Highland, Sinking Spring"
39.1907,-81.7495,2011,4,"Athens, Hockingport"
41.2508,-82.4915,2011,12,"Huron, Collins"
39.1117,-82.6108,2011,6,"Jackson, Coalton"
39.1117,-82.6108,2011,2,"Jackson, Coalton"
39.1117,-82.6108,2011,31,"Jackson, Coalton"
39.1117,-82.6108,2011,8,"Jackson, Coalton"
39.6522,-83.5564,2011,2,"Fayette, Jeffersonville"
40.5342,-82.5049,2011,7,"Knox, Ankenytown"
40.4007,-83.5444,2011,43,"Logan, West Mansfield"
38.8673,-83.7878,2011,14,"Brown, Russellville"
39.3938,-84.5652,2011,123,"Butler, Hamilton"
39.3938,-84.5652,2011,29,"Butler, Hamilton"
40.2174,-83.9635,2011,5,"Champaign, Rosewood"
40.2174,-83.9635,2011,1,"Champaign, Rosewood"
39.8862,-84.0243,2011,3,"Clark, Crystal Lakes"
39.2325,-84.1532,2011,11,"Clermont, Goshen"
39.3224,-83.8109,2011,65,"Clinton, Martinsville"
40.8871,-80.675,2011,1,"Columbiana, Columbiana"
40.7392,-82.7773,2011,4,"Crawford, Galion"
41.4948,-81.5348,2011,2,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,8,"Cuyahoga, University Heights"
41.4948,-81.5348,2011,12,"Cuyahoga, University Heights"
40.2802,-84.6384,2011,31,"Darke, Rossburg"
40.2802,-84.6384,2011,6,"Darke, Rossburg"
41.3259,-84.2855,2011,22,"Defiance, Jewell"
41.3259,-84.2855,2011,1,"Defiance, Jewell"
40.1679,-83.08,2011,29,"Delaware, Powell"
41.4011,-82.808,2011,4,"Erie, Castalia"
39.8665,-83.0703,2011,13,"Franklin, Grove City"
39.8665,-83.0703,2011,2,"Franklin, Grove City"
38.8862,-82.1463,2011,46,"Gallia, Addison"
38.8862,-82.1463,2011,67,"Gallia, Addison"
39.6598,-83.7431,2011,96,"Greene, Jamestown"
40.0221,-81.5868,2011,2,"Guernsey, Cambridge"
39.1864,-84.763,2011,55,"Hamilton, Hooven"
40.9348,-83.8235,2011,4,"Hancock, Mount Cory"
40.9348,-83.8235,2011,3,"Hancock, Mount Cory"
40.8064,-83.5114,2011,1,"Hardin, Forest"
39.0747,-83.3871,2011,18,"Highland, Sinking Spring"
39.0747,-83.3871,2011,3,"Highland, Sinking Spring"
39.1907,-81.7495,2011,15,"Athens, Hockingport"
41.2508,-82.4915,2011,1,"Huron, Collins"
41.2508,-82.4915,2011,4,"Huron, Collins"
39.1117,-82.6108,2011,2,"Jackson, Coalton"
41.4884,-82.0978,2011,397,"Lorain, Sheffield Lake"
41.4884,-82.0978,2011,12,"Lorain, Sheffield Lake"
38.4298,-82.4488,2011,103,"Lawrence, Chesapeake"
39.9595,-82.4129,2011,2,"Licking, Jacksontown"
39.9595,-82.4129,2011,6,"Licking, Jacksontown"
39.9595,-82.4129,2011,4,"Licking, Jacksontown"
