year,loc_x,loc_y,estm_count,real_count
2,-83.9735,37.5751,87.29084421,135
3,-83.9735,37.5751,71.44162838,66
4,-83.9735,37.5751,115.7444933,91
5,-83.9735,37.5751,93.08320375,63
6,-83.9735,37.5751,65.12321435,97
0,-84.9875,37.4551,174.7920577,148
1,-84.9875,37.4551,139.9165859,114
2,-84.9875,37.4551,110.6404724,138
3,-84.9875,37.4551,135.7372231,112
4,-84.9875,37.4551,67.97120049,104
5,-84.9875,37.4551,145.8153768,195
6,-84.9875,37.4551,98.69357746,114
0,-87.3542,37.8512,284.4434998,222
1,-87.3542,37.8512,194.7415439,136
2,-87.3542,37.8512,172.9410243,179
3,-87.3542,37.8512,156.3707254,180
4,-87.3542,37.8512,179.7041159,190
5,-87.3542,37.8512,194.766934,262
6,-87.3542,37.8512,244.8501873,370
0,-84.4815,39.0401,1414.528533,852
1,-84.4815,39.0401,1378.137346,1015
2,-84.4815,39.0401,1237.692754,981
3,-84.4815,39.0401,1139.028531,1084
4,-84.4815,39.0401,872.3485639,1036
5,-84.4815,39.0401,756.2802449,1075
6,-84.4815,39.0401,631.0644958,1102
0,-82.7816,38.3354,2203.234585,504
1,-82.7816,38.3354,228.2045512,623
2,-82.7816,38.3354,203.4238248,474
3,-82.7816,38.3354,642.7127677,588
4,-82.7816,38.3354,469.4594247,487
5,-82.7816,38.3354,101.6644496,437
6,-82.7816,38.3354,465.7561652,289
0,-88.8869,36.9081,7.007891795,26
1,-88.8869,36.9081,-0.41818123,0
2,-88.8869,36.9081,43.44405031,13
3,-88.8869,36.9081,3.63636879,0
4,-88.8869,36.9081,3.239053579,11
5,-88.8869,36.9081,51.40295467,12
6,-88.8869,36.9081,8.187812235,0
0,-85.3197,37.1803,110.211933,88
1,-85.3197,37.1803,149.0110509,108
2,-85.3197,37.1803,255.4221719,145
3,-85.3197,37.1803,79.96945822,73
4,-85.3197,37.1803,134.0880885,107
5,-85.3197,37.1803,145.3398974,132
6,-85.3197,37.1803,87.15731562,115
0,-85.7672,37.2903,99.07553042,76
1,-85.7672,37.2903,94.42408597,104
2,-85.7672,37.2903,129.7343447,118
3,-85.7672,37.2903,100.1186692,73
4,-85.7672,37.2903,92.70321833,92
5,-85.7672,37.2903,86.98820759,70
6,-85.7672,37.2903,77.70924651,70
0,-85.2625,37.5156,42.0058101,133
1,-85.2625,37.5156,98.08848809,91
2,-85.2625,37.5156,387.8925683,132
3,-85.2625,37.5156,137.3548642,71
4,-85.2625,37.5156,20.70436945,124
5,-85.2625,37.5156,62.73614098,173
6,-85.2625,37.5156,290.1964383,214
0,-87.709,36.9551,53.96172156,34
1,-87.709,36.9551,22.21759934,0
2,-87.709,36.9551,13.09090974,21
3,-87.709,36.9551,13.5288638,35
4,-87.709,36.9551,23.87990772,48
5,-87.709,36.9551,38.36052809,50
6,-87.709,36.9551,37.91390062,32
0,-88.4656,36.867,65.70671335,76
1,-88.4656,36.867,52.39968046,60
2,-88.4656,36.867,99.52494065,100
3,-88.4656,36.867,79.4228245,78
4,-88.4656,36.867,71.97111058,73
5,-88.4656,36.867,68.32100244,71
6,-88.4656,36.867,61.20197124,58
0,-88.0769,37.0759,11.77564798,56
1,-88.0769,37.0759,16.70987498,21
2,-88.0769,37.0759,57.57914647,28
3,-88.0769,37.0759,96.5704159,62
4,-88.0769,37.0759,47.5696717,104
5,-88.0769,37.0759,45.6033909,110
6,-88.0769,37.0759,267.4229004,191
0,-85.0701,37.7355,18.06705266,42
1,-85.0701,37.7355,76.5897884,42
2,-85.0701,37.7355,29.2881968,19
3,-85.0701,37.7355,16.79381042,10
4,-85.0701,37.7355,14.18534545,37
5,-85.0701,37.7355,23.56859727,47
6,-85.0701,37.7355,49.14632869,28
0,-84.9769,38.6134,30.54938469,35
1,-84.9769,38.6134,45.61097077,28
2,-84.9769,38.6134,69.72721683,61
3,-84.9769,38.6134,41.79893874,46
4,-84.9769,38.6134,46.68931148,51
5,-84.9769,38.6134,32.16922585,32
6,-84.9769,38.6134,42.6995245,36
0,-82.9371,38.3318,353.0245805,354
1,-82.9371,38.3318,298.5252709,306
2,-82.9371,38.3318,282.9872429,291
3,-82.9371,38.3318,218.3963115,174
4,-82.9371,38.3318,271.1879385,224
5,-82.9371,38.3318,251.3749307,212
6,-82.9371,38.3318,257.7741631,190
0,-84.5255,38.1059,5390.85598,1967
1,-84.5255,38.1059,2080.009918,1831
2,-84.5255,38.1059,440.1159077,1704
3,-84.5255,38.1059,1077.656141,1919
4,-84.5255,38.1059,7489.527182,1589
5,-84.5255,38.1059,2189.251804,1661
6,-84.5255,38.1059,570.4117241,1325
0,-83.4596,37.9554,14.76799133,29
1,-83.4596,37.9554,31.82059613,34
2,-83.4596,37.9554,17.63621459,17
3,-83.4596,37.9554,29.4353897,16
4,-83.4596,37.9554,19.80427261,8
5,-83.4596,37.9554,11.60900708,6
6,-83.4596,37.9554,5.469650735,0
0,-84.1101,38.1425,149.296474,161
1,-84.1101,38.1425,83.55867582,57
2,-84.1101,38.1425,66.79850893,80
3,-84.1101,38.1425,117.5590609,123
4,-84.1101,38.1425,62.75758728,83
5,-84.1101,38.1425,102.248409,80
6,-84.1101,38.1425,146.3490817,156
0,-85.3036,38.4623,8.891510716,19
1,-85.3036,38.4623,4.971507604,11
2,-85.3036,38.4623,248.9318394,83
3,-85.3036,38.4623,149.5784674,55
4,-85.3036,38.4623,42.57199714,78
5,-85.3036,38.4623,24.63195081,86
6,-85.3036,38.4623,123.4423713,104
0,-84.2928,37.724,491.2922888,465
1,-84.2928,37.724,387.7033335,368
2,-84.2928,37.724,464.1186715,592
3,-84.2928,37.724,583.0918276,713
4,-84.2928,37.724,584.3270131,642
5,-84.2928,37.724,674.1442855,609
6,-84.2928,37.724,639.1138878,711
0,-89.102,36.7596,-0.714973247,0
1,-89.102,36.7596,38.59712984,28
2,-89.102,36.7596,30.48775109,4
3,-89.102,36.7596,7.306294944,16
4,-89.102,36.7596,4.755714954,18
5,-89.102,36.7596,3.623576945,3
6,-89.102,36.7596,39.90434288,13
0,-86.9805,37.7892,556.8419302,591
1,-86.9805,37.7892,544.9390287,588
2,-86.9805,37.7892,556.6353086,547
3,-86.9805,37.7892,600.4597569,594
4,-86.9805,37.7892,688.0024032,672
5,-86.9805,37.7892,625.6530132,614
6,-86.9805,37.7892,574.5175824,629
0,-82.8382,37.8806,62.35499031,243
1,-82.8382,37.8806,154.7486907,170
2,-82.8382,37.8806,335.9788862,111
3,-82.8382,37.8806,64.51058892,186
4,-82.8382,37.8806,71.89112095,180
5,-82.8382,37.8806,93.08144078,213
6,-82.8382,37.8806,184.7775985,133
0,-83.1516,37.7015,76.90467448,57
1,-83.1516,37.7015,95.72169677,82
2,-83.1516,37.7015,27.50366316,41
3,-83.1516,37.7015,48.65886774,110
4,-83.1516,37.7015,83.11283343,39
5,-83.1516,37.7015,85.06024597,86
6,-83.1516,37.7015,34.44238935,39
0,-83.9685,37.6969,57.72744839,85
1,-83.9685,37.6969,10.15984535,31
2,-83.9685,37.6969,26.89240996,60
3,-83.9685,37.6969,63.37983683,10
4,-83.9685,37.6969,29.4278822,99
5,-83.9685,37.6969,12.31101488,27
6,-83.9685,37.6969,292.6256312,86
0,-84.7903,37.5855,309.496354,200
1,-84.7903,37.5855,349.7880853,103
2,-84.7903,37.5855,68.4934993,120
3,-84.7903,37.5855,47.3829559,149
4,-84.7903,37.5855,73.57238156,192
5,-84.7903,37.5855,86.71684271,135
6,-84.7903,37.5855,313.1980839,239
0,-86.7419,36.95,72.8363359,111
1,-86.7419,36.95,389.9699357,157
2,-86.7419,36.95,338.3908679,140
3,-86.7419,36.95,123.3973784,200
4,-86.7419,36.95,60.15293624,204
5,-86.7419,36.95,113.6510038,172
6,-86.7419,36.95,603.0058932,175
0,-84.8239,38.7252,124.2333036,40
1,-84.8239,38.7252,54.67250556,48
2,-84.8239,38.7252,60.65447005,84
3,-84.8239,38.7252,40.93451734,57
4,-84.8239,38.7252,24.46405203,74
5,-84.8239,38.7252,34.29298445,63
6,-84.8239,38.7252,64.27878194,17
0,-83.2524,38.354,57.15005746,59
1,-83.2524,38.354,57.71530085,53
2,-83.2524,38.354,69.61875842,52
3,-83.2524,38.354,59.44004347,60
4,-83.2524,38.354,104.1731695,86
5,-83.2524,38.354,100.7656254,76
6,-83.2524,38.354,28.08762217,23
0,-84.6545,37.8787,130.4098424,316
1,-84.6545,37.8787,99.85031134,341
2,-84.6545,37.8787,979.8047619,246
3,-84.6545,37.8787,201.7160469,204
4,-84.6545,37.8787,98.75121633,363
5,-84.6545,37.8787,1017.435482,215
6,-84.6545,37.8787,86.28039701,195
0,-88.0604,37.2085,29.61943321,78
1,-88.0604,37.2085,38.76014992,58
2,-88.0604,37.2085,350.0084153,111
3,-88.0604,37.2085,125.4496598,47
4,-88.0604,37.2085,27.30943152,67
5,-88.0604,37.2085,17.070276,97
6,-88.0604,37.2085,189.0494371,85
0,-83.8866,38.302,110.2516613,90
1,-83.8866,38.302,47.26958413,49
2,-83.8866,38.302,33.95602012,27
3,-83.8866,38.302,96.05585103,94
4,-83.8866,38.302,53.4701399,34
5,-83.8866,38.302,31.28310373,56
6,-83.8866,38.302,49.29756422,57
0,-84.4144,37.4027,88.43890724,198
1,-84.4144,37.4027,308.9571621,225
2,-84.4144,37.4027,228.40562,184
3,-84.4144,37.4027,100.924637,113
4,-84.4144,37.4027,86.99205162,223
5,-84.4144,37.4027,144.3724159,297
6,-84.4144,37.4027,444.9421594,219
0,-84.9097,37.6965,24.34207819,86
1,-84.9097,37.6965,51.68743619,168
2,-84.9097,37.6965,161.0820128,65
3,-84.9097,37.6965,123.9247134,45
4,-84.9097,37.6965,60.05997151,154
5,-84.9097,37.6965,30.94322588,73
6,-84.9097,37.6965,341.633183,137
0,-84.7563,37.972,74.78592638,91
1,-84.7563,37.972,75.78160757,40
2,-84.7563,37.972,119.3112346,180
3,-84.7563,37.972,122.1038675,70
4,-84.7563,37.972,100.8291621,87
5,-84.7563,37.972,107.3267335,81
6,-84.7563,37.972,92.5543147,90
0,-87.1342,37.4919,55.0921137,65
1,-87.1342,37.4919,63.2904792,40
2,-87.1342,37.4919,44.96830726,0
3,-87.1342,37.4919,60.78958192,69
4,-87.1342,37.4919,56.9696602,69
5,-87.1342,37.4919,53.64496061,43
6,-87.1342,37.4919,45.49802392,47
0,-85.9264,37.0048,503.37122,383
1,-85.9264,37.0048,553.8741804,423
2,-85.9264,37.0048,367.6444487,293
3,-85.9264,37.0048,267.9768604,306
4,-85.9264,37.0048,287.2336945,269
5,-85.9264,37.0048,244.7310892,264
6,-85.9264,37.0048,222.1097929,289
0,-86.7561,37.8962,-0.225100472,0
1,-86.7561,37.8962,5.753835936,0
2,-86.7561,37.8962,9.877840217,0
3,-86.7561,37.8962,-1.49975392,0
4,-86.7561,37.8962,18.21166736,37
5,-86.7561,37.8962,16.10677765,0
6,-86.7561,37.8962,13.12950835,17
0,-88.1411,37.2198,76.71212737,34
1,-88.1411,37.2198,40.29313048,37
2,-88.1411,37.2198,38.19175521,22
3,-88.1411,37.2198,33.54678347,40
4,-88.1411,37.2198,16.91016968,29
5,-88.1411,37.2198,13.7712093,30
6,-88.1411,37.2198,19.29231811,33
0,-84.8955,38.3228,502.802825,430
1,-84.8955,38.3228,400.1989785,361
2,-84.8955,38.3228,429.8580183,375
3,-84.8955,38.3228,350.5314985,420
4,-84.8955,38.3228,376.8826676,312
5,-84.8955,38.3228,340.6067398,332
6,-84.8955,38.3228,349.624599,408
0,-84.4395,36.6648,244.413347,136
1,-84.4395,36.6648,122.8009546,69
2,-84.4395,36.6648,101.0889274,61
3,-84.4395,36.6648,96.31793266,109
4,-84.4395,36.6648,75.28901999,108
5,-84.4395,36.6648,50.70177161,99
6,-84.4395,36.6648,41.16938642,69
0,-82.6911,38.4949,68.70121757,59
1,-82.6911,38.4949,211.9868736,125
2,-82.6911,38.4949,124.1761428,35
3,-82.6911,38.4949,88.0855843,30
4,-82.6911,38.4949,67.54034505,122
5,-82.6911,38.4949,48.26854929,37
6,-82.6911,38.4949,59.08316507,124
0,-88.9353,36.5767,45.99706523,74
1,-88.9353,36.5767,186.34611,81
2,-88.9353,36.5767,62.98750838,89
3,-88.9353,36.5767,25.7742321,39
4,-88.9353,36.5767,19.31735636,56
5,-88.9353,36.5767,23.84980896,49
6,-88.9353,36.5767,97.47160298,73
0,-84.161,37.0037,231.8976212,623
1,-84.161,37.0037,1197.534144,688
2,-84.161,37.0037,782.1283199,356
3,-84.161,37.0037,238.1767231,391
4,-84.161,37.0037,165.7661425,485
5,-84.161,37.0037,132.874719,273
6,-84.161,37.0037,897.5595907,382
0,-84.7579,37.453,23.47588761,64
1,-84.7579,37.453,42.98962186,143
2,-84.7579,37.453,113.8820523,61
3,-84.7579,37.453,62.11407211,52
4,-84.7579,37.453,25.60048689,68
5,-84.7579,37.453,26.66850267,63
6,-84.7579,37.453,174.8277676,48
0,-83.7635,37.1464,317.3264255,208
1,-83.7635,37.1464,300.8324066,273
2,-83.7635,37.1464,204.8902409,228
3,-83.7635,37.1464,168.5889469,228
4,-83.7635,37.1464,197.3276163,209
5,-83.7635,37.1464,152.1175751,207
6,-83.7635,37.1464,180.7403213,270
0,-85.1511,38.0562,19.36010893,40
1,-85.1511,38.0562,26.77497957,62
2,-85.1511,38.0562,47.07361838,47
3,-85.1511,38.0562,91.33406579,35
4,-85.1511,38.0562,41.78273455,29
5,-85.1511,38.0562,32.34993882,31
6,-85.1511,38.0562,15.18372534,29
0,-88.3589,37.2456,17.37030254,26
1,-88.3589,37.2456,26.43813376,17
2,-88.3589,37.2456,20.16558824,31
3,-88.3589,37.2456,40.54953004,55
4,-88.3589,37.2456,43.37136453,46
5,-88.3589,37.2456,32.88056672,35
6,-88.3589,37.2456,56.45122852,52
0,-84.8506,36.8404,145.9703899,229
1,-84.8506,36.8404,334.4511073,173
2,-84.8506,36.8404,145.1025024,100
3,-84.8506,36.8404,60.30630069,29
4,-84.8506,36.8404,40.07328873,90
5,-84.8506,36.8404,50.69375638,121
6,-84.8506,36.8404,229.6207084,223
0,-85.7146,38.0645,329.8659722,316
1,-85.7146,38.0645,349.1232746,347
2,-85.7146,38.0645,332.5122298,330
3,-85.7146,38.0645,312.4866234,326
4,-85.7146,38.0645,306.0963044,313
5,-85.7146,38.0645,281.174982,295
6,-85.7146,38.0645,303.951602,283
0,-83.8925,37.997,108.9592823,230
1,-83.8925,37.997,74.78999686,324
2,-83.8925,37.997,171.2009423,294
3,-83.8925,37.997,1095.446482,321
4,-83.8925,37.997,342.4174234,329
5,-83.8925,37.997,65.60165303,246
6,-83.8925,37.997,482.8064705,201
0,-88.612,36.9728,112.2857805,386
1,-88.612,36.9728,302.7794328,516
2,-88.612,36.9728,1134.532256,404
3,-88.612,36.9728,324.6492298,470
4,-88.612,36.9728,222.0374654,388
5,-88.612,36.9728,112.2621796,404
6,-88.612,36.9728,519.0084094,438
0,-85.0683,36.995,168.3355554,122
1,-85.0683,36.995,135.465671,74
2,-85.0683,36.995,115.8752099,62
3,-85.0683,36.995,60.11393878,64
4,-85.0683,36.995,50.63958054,44
5,-85.0683,36.995,45.01596432,66
6,-85.0683,36.995,51.19161831,100
0,-86.7347,36.7509,22.29845994,93
1,-86.7347,36.7509,148.6053184,115
2,-86.7347,36.7509,451.2308152,184
3,-86.7347,36.7509,146.7946114,162
4,-86.7347,36.7509,53.59840851,94
5,-86.7347,36.7509,9.884526593,59
6,-86.7347,36.7509,247.6403957,141
0,-85.0744,38.137,139.9782622,124
1,-85.0744,38.137,159.6196281,127
2,-85.0744,38.137,112.83616,86
3,-85.0744,38.137,91.68968804,107
4,-85.0744,38.137,94.36385309,155
5,-85.0744,38.137,149.54555,224
6,-85.0744,38.137,147.703381,214
0,-86.8921,37.2093,110.6577441,102
1,-86.8921,37.2093,78.29311748,66
2,-86.8921,37.2093,79.9901593,72
3,-86.8921,37.2093,48.74618362,47
4,-86.8921,37.2093,56.20209962,53
5,-86.8921,37.2093,43.53133542,48
6,-86.8921,37.2093,102.8738097,87
0,-83.9191,38.7054,483.0667776,286
1,-83.9191,38.7054,278.0060942,189
2,-83.9191,38.7054,187.4327485,197
3,-83.9191,38.7054,33.92647521,174
4,-83.9191,38.7054,113.3483548,218
5,-83.9191,38.7054,66.13502515,122
6,-83.9191,38.7054,66.59669036,122
0,-86.226,37.4937,82.54116175,257
1,-86.226,37.4937,58.4386501,165
2,-86.226,37.4937,182.0613575,133
3,-86.226,37.4937,25.71087155,100
4,-86.226,37.4937,80.16687876,183
5,-86.226,37.4937,55.01061874,121
6,-86.226,37.4937,180.7407546,122
0,-83.0188,38.1879,72.49190526,91
1,-83.0188,38.1879,120.1818169,53
2,-83.0188,38.1879,91.84679324,35
3,-83.0188,38.1879,34.65618041,19
4,-83.0188,38.1879,28.38280658,47
5,-83.0188,38.1879,24.21885956,25
6,-83.0188,38.1879,29.10489402,22
0,-84.935,38.089,149.0733986,98
1,-84.935,38.089,166.3380047,136
2,-84.935,38.089,87.73909894,78
3,-84.935,38.089,76.76751967,50
4,-84.935,38.089,40.10630348,66
5,-84.935,38.089,33.70638924,38
6,-84.935,38.089,57.39010228,72
0,-86.2847,37.2895,67.25212698,78
1,-86.2847,37.2895,203.3628659,86
2,-86.2847,37.2895,30.33321808,54
3,-86.2847,37.2895,35.17797369,40
4,-86.2847,37.2895,19.10537591,34
5,-86.2847,37.2895,24.87840502,55
6,-86.2847,37.2895,71.89056407,50
0,-86.2961,36.7956,16.61460724,168
1,-86.2961,36.7956,120.7843115,115
2,-86.2961,36.7956,579.4495251,184
3,-86.2961,36.7956,124.0253283,108
4,-86.2961,36.7956,41.82427439,98
5,-86.2961,36.7956,68.41438778,54
6,-86.2961,36.7956,489.3025883,107
0,-85.3174,38.5955,71.28666755,22
1,-85.3174,38.5955,12.77302312,9
2,-85.3174,38.5955,25.52664192,57
3,-85.3174,38.5955,45.67400726,96
4,-85.3174,38.5955,99.18600571,75
5,-85.3174,38.5955,90.7090626,51
6,-85.3174,38.5955,101.849667,47
0,-83.0941,37.4957,437.1332534,284
1,-83.0941,37.4957,268.900844,91
2,-83.0941,37.4957,147.7789787,151
3,-83.0941,37.4957,48.37321148,118
4,-83.0941,37.4957,75.68150435,87
5,-83.0941,37.4957,57.98074591,32
6,-83.0941,37.4957,169.0518787,201
0,-84.0358,38.5317,34.92991633,19
1,-84.0358,38.5317,22.15880666,19
2,-84.0358,38.5317,21.79599098,19
3,-84.0358,38.5317,17.70039875,6
4,-84.0358,38.5317,5.890644611,12
5,-84.0358,38.5317,5.467268789,17
6,-84.0358,38.5317,15.45516514,5
0,-82.4223,37.8416,62.34513144,90
1,-82.4223,37.8416,17.92205753,63
2,-82.4223,37.8416,142.1674402,41
3,-82.4223,37.8416,-21.7712389,45
4,-82.4223,37.8416,16.38350712,42
5,-82.4223,37.8416,110.7456756,278
6,-82.4223,37.8416,369.4962827,74
0,-83.6085,37.6023,26.22679001,53
1,-83.6085,37.6023,40.11531033,142
2,-83.6085,37.6023,168.3764881,74
3,-83.6085,37.6023,84.0827619,74
4,-83.6085,37.6023,26.65550451,31
5,-83.6085,37.6023,18.09908955,55
6,-83.6085,37.6023,246.6893409,54
0,-83.6802,37.4743,6.266256396,31
1,-83.6802,37.4743,32.15834601,108
2,-83.6802,37.4743,114.1952156,29
3,-83.6802,37.4743,1.793373359,13
4,-83.6802,37.4743,13.27470322,34
5,-83.6802,37.4743,17.9703647,27
6,-83.6802,37.4743,78.25854214,12
0,-85.5053,36.8319,35.22711925,17
1,-85.5053,36.8319,47.34445819,29
2,-85.5053,36.8319,33.92232573,20
3,-85.5053,36.8319,20.10725515,11
4,-85.5053,36.8319,22.96115551,39
5,-85.5053,36.8319,24.81440255,37
6,-85.5053,36.8319,36.7298868,64
