Year,ID,Name,InnerIndex,HC01_VC04,HC01_VC03,HC01_VC37,HC01_VC85,HC01_VC86,HC01_VC85,HC01_VC80
2010,304,"Ross, Ohio",1466.536811913619,19366,28107,16164,2035,7464,2035,3861
2010,305,"Greene, Ohio",650.4858044090746,42058,61962,34804,2497,5968,2497,22793
2010,306,"Holmes, Ohio",141.87789330167027,9630,12120,8942,7732,2491,7732,814
2010,307,"Shelby, Ohio",978.2911814417411,13440,18488,11005,1024,3605,1024,2359
2010,308,"Guernsey, Ohio",262.37389190094785,10978,16217,8643,1224,3063,1224,1412
2010,309,"Mercer, Ohio",52.781431919445026,11385,15606,9818,710,2439,710,1860
2010,310,"Portage, Ohio",826.6099429082491,41040,61819,32905,2088,7627,2088,20828
2010,311,"Ottawa, Ohio",567.0362578221432,12423,17933,10369,773,2301,773,1749
2010,312,"Preble, Ohio",72.41769138991974,11902,16392,10012,1052,3092,1052,1895
2010,313,"Adams, Ohio",171.24932237058553,7598,10754,6312,1919,2915,1919,918
2010,314,"Pike, Ohio",289.4361338642464,7758,10643,5670,1594,2693,1594,1236
2010,315,"Darke, Ohio",74.54157176739784,14530,20769,12571,1175,3959,1175,2029
2010,316,"Crawford, Ohio",1082.4759625612032,12264,18105,9806,1108,3234,1108,1792
2010,317,"Monroe, Ohio",101.74009899082732,4209,6174,3641,543,986,543,656
2010,318,"Wyandot, Ohio",30.221099369559422,6286,9169,5418,454,1465,454,1088
2010,319,"Jefferson, Ohio",107.80438120180875,19014,29130,14871,1769,4481,1769,4611
2010,320,"Delaware, Ohio",379.0723888077376,47302,61203,41873,1348,3414,1348,9644
2010,321,"Geauga, Ohio",82.53526202730123,25905,34285,22653,3502,2885,3502,3893
2010,322,"Carroll, Ohio",27.805606740631195,8071,11488,6994,1040,2335,1040,949
2010,323,"Clark, Ohio",367.35474650115077,36684,55145,28865,3498,10703,3498,8140
2010,324,"Vinton, Ohio",154.27069949329123,3855,5349,3083,590,1551,590,528
2010,325,"Miami, Ohio",543.2809090880185,28364,41087,23539,1536,7132,1536,4496
2010,326,"Hardin, Ohio",865.723618560712,7804,11768,6479,755,1936,755,4186
2010,327,"Highland, Ohio",821.8023468709393,11795,16638,9487,1592,4188,1592,1494
2010,328,"Marion, Ohio",337.63199412289487,17026,24863,13652,1951,5817,1951,2709
2010,329,"Hocking, Ohio",71.54299708483467,8094,11486,6704,768,2411,768,1339
2010,330,"Auglaize, Ohio",100.60071636123071,13166,18209,11435,639,2319,639,1754
2010,331,"Morgan, Ohio",91.91811437381725,4407,6187,3468,501,1261,501,628
2010,332,"Rowan, Kentucky",146.52140103844218,5563,8285,4296,1506,1654,1506,4240
2010,333,"Jefferson, Kentucky",7130.895770806149,185069,300561,136481,20276,44084,20276,47414
2010,334,"Perry, Kentucky",1439.410350117018,7510,10816,5816,3465,2725,3465,1161
2010,335,"Breckinridge, Kentucky",34.18238053080487,5423,7474,4500,1435,1808,1435,696
2010,336,"Calloway, Kentucky",49.17294887847422,9108,14844,7955,1252,2004,1252,6899
2010,337,"Ohio, Kentucky",265.7956611456342,6031,8770,5145,1802,2412,1802,681
2010,338,"Floyd, Kentucky",162.13322994316988,10731,15542,8483,4292,4289,4292,1420
2010,339,"Bath, Kentucky",46.64712776871877,3088,4338,2562,957,1224,957,396
2010,340,"Oldham, Kentucky",66.84788016493285,15818,19280,14158,1401,2627,1401,2445
2010,341,"Union, Kentucky",64.89453259843947,3930,5639,3198,535,1133,535,702
2010,342,"Scott, Kentucky",163.97656508590697,12788,17242,10194,1211,2651,1211,3586
2010,343,"Whitley, Kentucky",779.1666937113429,9125,13102,7092,3442,3487,3442,2253
2010,344,"Hopkins, Kentucky",188.61470134723683,12856,18401,10968,3031,4139,3031,2097
2010,345,"Kenton, Kentucky",502.3507765305287,40238,61912,31726,4609,8910,4609,10301
2010,346,"Pulaski, Kentucky",1045.8516997860227,17665,25872,14649,5217,5130,5217,2933
2010,347,"Pendleton, Kentucky",36.601562380654975,3830,5326,3261,948,1210,948,700
2010,348,"Muhlenberg, Kentucky",495.4396480993985,8929,12364,7456,2129,3062,2129,1371
2010,349,"Monroe, Kentucky",137.3534296853723,2835,4347,2248,1237,692,1237,586
2010,350,"Boone, Kentucky",724.9603707632725,30519,41612,25399,2373,4629,2373,6218
2010,351,"Pike, Kentucky",655.3042843671869,19182,27022,15423,6716,6357,6716,2832
2010,352,"Meade, Kentucky",326.91921564670645,7346,10043,6170,925,1832,925,1478
2010,353,"Breathitt, Kentucky",103.87688371126515,3338,5257,2347,1477,2173,1477,566
2010,354,"Clinton, Kentucky",29.35633009517845,2847,4184,2196,1575,1375,1575,501
2010,355,"Morgan, Kentucky",94.7781714208206,3092,4433,2708,1551,1545,1551,545
2010,356,"Hardin, Kentucky",948.9317368724709,27171,37426,22293,2965,5193,2965,6225
2010,357,"Harlan, Kentucky",318.9472328089667,7413,10700,5891,3346,3079,3346,1215
2010,358,"Graves, Kentucky",464.92854585691407,10180,14679,8579,2231,2959,2231,1879
2010,359,"Powell, Kentucky",363.5630602269257,3409,4701,2676,1241,1241,1241,338
2010,360,"Nelson, Kentucky",253.73877826609453,11625,16173,9352,1680,2882,1680,1655
2010,361,"Lawrence, Kentucky",164.69962642336867,3958,5647,3291,1710,1501,1710,740
2010,362,"Webster, Kentucky",105.00473890779158,3644,4992,2961,925,1476,925,568
2010,363,"Leslie, Kentucky",153.90185347139288,2951,4450,2598,1828,1563,1828,439
2010,364,"Metcalfe, Kentucky",99.88596774387813,2809,3991,2215,1381,859,1381,404
2010,365,"Fleming, Kentucky",141.82384364669082,3992,5568,3270,1401,1038,1401,651
2010,366,"Todd, Kentucky",38.158789920323265,3383,4640,2767,1151,979,1151,472
2010,367,"Letcher, Kentucky",308.58387672003624,6686,9586,5479,2393,2557,2393,1140
2010,368,"Ballard, Kentucky",14.1531134988685,2408,3363,2050,334,753,334,386
2010,369,"Harrison, Kentucky",91.06214101058316,4778,7275,4128,1204,1455,1204,648
2010,370,"Taylor, Kentucky",78.22890100297774,6561,9628,4945,2081,2112,2081,1733
2010,371,"Clark, Kentucky",539.033670008032,10365,14535,8066,1933,2582,1933,1390
2010,372,"Wolfe, Kentucky",112.00445205797267,1691,2493,1086,959,1149,959,303
2010,373,"Larue, Kentucky",21.306989401590577,3562,5005,3188,1006,1227,1006,584
2010,374,"Warren, Kentucky",583.6493944638977,26879,41979,21499,4387,5807,4387,15053
2010,375,"Garrard, Kentucky",130.14475846975506,4527,6294,3694,1291,1233,1291,405
2010,376,"Bell, Kentucky",920.5143537744588,7575,10902,5890,3160,3546,3160,1480
2010,377,"Knox, Kentucky",593.4800231164352,8379,12573,6261,3969,3794,3969,1443
2010,378,"Christian, Kentucky",496.1250955292494,18746,25923,14920,2644,4012,2644,3928
2010,379,"Carroll, Kentucky",59.933943021592704,2984,4222,2317,712,1056,712,225
2010,380,"Bracken, Kentucky",31.464990792771225,2244,3177,1804,712,745,712,330
2010,381,"Grant, Kentucky",170.8842550055523,6898,8906,5461,1115,2100,1115,1214
2010,382,"Jackson, Kentucky",110.76649652174554,4038,5728,2939,1988,1547,1988,655
2010,383,"Casey, Kentucky",73.31387847569707,4215,6012,3755,2124,1544,2124,551
2010,384,"Henderson, Kentucky",496.14812359403965,12466,18499,10070,1437,3727,1437,1613
2010,385,"Campbell, Kentucky",1192.0768029710453,22457,35300,17788,2669,5020,2669,8285
2010,386,"Boyd, Kentucky",559.9257264542118,13036,19542,10915,1918,3718,1918,2437
2010,387,"Carlisle, Kentucky",7.930748467123067,1510,2062,1295,309,452,309,182
2010,388,"Adair, Kentucky",140.85844665241797,5004,7272,4296,1837,1989,1837,1312
2010,389,"Hart, Kentucky",164.50064172451545,4882,7050,3824,1944,1989,1944,648
2010,390,"Marion, Kentucky",107.99480330095167,4678,7135,3843,1291,1540,1291,820
2010,391,"Trigg, Kentucky",37.532700367907566,4379,6074,3663,558,1185,558,684
2010,392,"Marshall, Kentucky",120.4359675365589,9212,12795,7947,1355,2422,1355,1299
2010,393,"Lyon, Kentucky",210.798169797198,2335,3272,2018,433,794,433,186
2010,394,"Washington, Kentucky",56.11430559724609,3302,4463,2728,884,602,884,602
2010,395,"Owen, Kentucky",73.81462847190372,3269,4679,2663,449,937,449,264
2010,396,"Carter, Kentucky",100.9602028122631,7510,10577,6478,2384,2765,2384,1614
2010,397,"Fayette, Kentucky",882.9748467919518,69746,120917,54303,8211,13487,8211,37986
2010,398,"Menifee, Kentucky",5.581768057111318,1566,2345,1508,740,694,740,221
2010,399,"Bourbon, Kentucky",277.44069474116407,5548,8132,4167,1214,1252,1214,766
2010,400,"Henry, Kentucky",27.67925743380607,4148,5917,3537,766,1328,766,249
2010,401,"Madison, Kentucky",923.8144750337597,20053,30756,15852,3961,4117,3961,13540
2010,402,"Hickman, Kentucky",7.111500602616999,1254,2057,1068,368,496,368,185
2010,403,"Daviess, Kentucky",548.0460866775599,25205,37644,19865,2860,5588,2860,5031
2010,404,"Johnson, Kentucky",375.06460192079913,6702,9151,5401,2257,2920,2257,752
2010,405,"Magoffin, Kentucky",29.990553258817236,3245,4671,2646,1496,1448,1496,390
2010,406,"Estill, Kentucky",61.41364181018806,3930,5604,3148,1754,1625,1754,273
2010,407,"Boyle, Kentucky",124.44524101714602,7543,10787,5996,1510,1785,1510,2245
2010,408,"Logan, Kentucky",269.1247146425767,7521,10697,6367,2195,2532,2195,830
2010,409,"Gallatin, Kentucky",94.44724671053685,1963,2971,1709,675,888,675,286
2010,410,"Lewis, Kentucky",37.8431413704931,3717,5030,3115,1967,1287,1967,445
2010,411,"Jessamine, Kentucky",125.23746043710621,13137,17482,10616,1531,2926,1531,3475
2010,412,"Caldwell, Kentucky",41.429623887227834,3418,5261,2823,676,927,676,662
2010,413,"Nicholas, Kentucky",98.31479693373537,2013,2741,1767,621,582,621,276
2010,414,"Rockcastle, Kentucky",266.98402426675733,4641,6475,3635,2122,1548,2122,594
2010,415,"Mercer, Kentucky",301.6331454117299,5959,8464,4846,950,1650,950,782
2010,416,"Woodford, Kentucky",134.3433387506009,6980,10001,5974,868,1086,868,1103
2010,417,"McLean, Kentucky",26.594548114207218,2687,3736,2170,623,862,623,443
2010,418,"Barren, Kentucky",407.21780013901315,11722,16727,9721,3600,2969,3600,1696
2010,419,"Hancock, Kentucky",9.590462695841403,2361,3234,2132,347,560,347,399
2010,420,"Crittenden, Kentucky",19.76711601805185,2452,3749,2067,728,845,728,344
2010,421,"Franklin, Kentucky",916.293526267893,12751,20878,9907,2094,2783,2094,2979
2010,422,"McCreary, Kentucky",81.707160816563,4599,6351,3737,2398,1825,2398,650
2010,423,"Greenup, Kentucky",40.39452603502988,10062,14374,8702,2033,3096,2033,1467
2010,424,"Fulton, Kentucky",32.16202052099137,2065,2931,1426,358,738,358,134
2010,425,"Laurel, Kentucky",257.67677415130225,15849,21714,12957,4734,5336,4734,2591
2010,426,"Lincoln, Kentucky",26.546516395733036,6764,9983,5668,2138,2424,2138,986
2010,427,"Clay, Kentucky",532.7764521397022,4492,6520,3641,3613,2567,3613,623
2010,428,"Spencer, Kentucky",18.295290598749315,4689,6086,4295,746,1062,746,547
2010,429,"Livingston, Kentucky",19.450103470713323,2624,3605,2270,622,807,622,342
2010,430,"Wayne, Kentucky",440.22698113465816,6029,8604,4913,2885,1805,2885,709
2010,431,"Bullitt, Kentucky",705.0649010276096,20418,27266,16686,2482,5609,2482,3396
2010,432,"Montgomery, Kentucky",452.1695199553113,6939,10066,5557,1593,2663,1593,988
2010,433,"McCracken, Kentucky",522.1223590214149,18188,27541,14721,2181,4544,2181,3176
2010,434,"Russell, Kentucky",168.53956483509586,4894,7466,4002,1678,1692,1678,461
2010,435,"Simpson, Kentucky",108.10893238138108,4726,6667,3828,946,1227,946,722
2010,436,"Shelby, Kentucky",275.6139130163671,11012,15051,9385,1958,2644,1958,2034
2010,437,"Butler, Kentucky",106.2886870263849,3603,5175,3051,1283,1122,1283,399
2010,438,"Mason, Kentucky",138.0885454738692,4758,6674,3669,1172,1428,1172,711
2010,439,"Grayson, Kentucky",418.77460149736237,6752,9902,6127,2488,2293,2488,925
2010,440,"Elliott, Kentucky",56.81465067215534,1781,2546,1483,905,659,905,177
2010,441,"Anderson, Kentucky",38.814475882975344,6148,8319,5078,627,1189,627,1121
2010,442,"Edmonson, Kentucky",151.84003200278354,3506,4752,3096,1028,923,1028,356
2010,443,"Allen, Kentucky",167.7955549723297,5526,7811,4285,1905,1558,1905,744
2010,444,"Trimble, Kentucky",20.94054208432048,2565,3390,2238,418,837,418,566
2010,445,"Knott, Kentucky",186.45412845446947,4339,6012,3442,2336,1386,2336,1188
2010,446,"Robertson, Kentucky",10.603984123869234,477,852,349,203,215,203,133
2010,447,"Martin, Kentucky",108.7027550022019,3135,4337,2763,1686,1540,1686,532
2010,448,"Lee, Kentucky",27.32019505178853,1929,2750,1514,847,1106,847,299
2010,449,"Owsley, Kentucky",12.3700076627396,1071,1487,1187,717,662,717,275
2010,450,"Cumberland, Kentucky",61.884580933980615,1765,2660,1529,762,650,762,294
2011,0,"Montgomery, Virginia",507.83549518364276,19209,34591,16241,1876,3348,1876,30431
2011,1,"Powhatan, Virginia",160.28077084914585,7581,9468,6972,961,2729,961,965
2011,2,"Rockbridge, Virginia",128.95491730224285,6461,9291,5540,1192,1888,1192,1141
2011,3,"Henrico, Virginia",582.4517958399205,78760,122919,60915,8149,13724,8149,19871
2011,4,"Manassas Park (city), Virginia",91.57554003805878,3156,4238,2752,756,744,756,876
2011,5,"Dickenson, Virginia",58.20871928247026,4191,6183,3539,1986,1835,1986,573
2011,6,"Northumberland, Virginia",48.61596843468693,3658,5569,3235,678,957,678,188
2011,7,"Fairfax, Virginia",3280.6025891847135,272012,385570,248225,30899,27552,30899,83602
2011,8,"Halifax, Virginia",131.89546130791038,9514,14533,7166,2666,3778,2666,1505
2011,9,"Fluvanna, Virginia",138.9343019346184,6844,9315,5874,974,1725,974,962
2011,10,"Augusta, Virginia",308.7548367030541,20399,28021,17564,3125,5087,3125,2833
2011,11,"Stafford, Virginia",1772.7826832011442,33150,40691,29532,1796,4583,1796,8550
2011,12,"Loudoun, Virginia",860.2248792786066,75923,99761,70399,6188,6097,6188,18316
2011,13,"Wise, Virginia",1201.9299675665031,10817,15477,9110,3839,4527,3839,2151
2011,14,"Mathews, Virginia",88.06530038470221,2760,3788,2124,190,745,190,274
2011,15,"Buchanan, Virginia",124.72704385052454,6424,9135,5483,3278,2622,3278,966
2011,16,"Waynesboro (city), Virginia",20.433896641540606,5613,8750,4277,1139,1406,1139,882
2011,17,"Albemarle, Virginia",143.40195116439833,24008,37398,20818,2747,3425,2747,12058
2011,18,"Grayson, Virginia",90.82182966583795,4424,6760,3800,1548,1580,1548,417
2011,19,"Nelson, Virginia",170.66154833368935,4441,6539,3554,1203,1175,1203,394
2011,20,"Lexington (city), Virginia",8.368294037136666,833,1727,742,263,274,263,3757
2011,21,"Russell, Virginia",768.9339428262774,7920,11302,6986,3237,2445,3237,1227
2011,22,"Southampton, Virginia",341.11826222836777,4730,6618,3832,1498,1943,1498,779
2011,23,"Westmoreland, Virginia",111.56977971955637,4579,7077,3674,965,1981,965,652
2011,24,"Patrick, Virginia",74.20480003286474,4845,7191,4054,1696,1943,1696,930
2011,25,"Franklin, Virginia",198.7636110722867,17304,23581,14273,3525,3944,3525,2605
2011,26,"Lee, Virginia",69.2583137064891,6836,10001,5836,2726,2305,2726,1108
2011,27,"Campbell, Virginia",80.42764282610658,14939,21610,11667,2523,3947,2523,3350
2011,28,"Scott, Virginia",650.9683372497238,6641,9701,5614,2618,1933,2618,874
2011,29,"Dinwiddie, Virginia",255.43580871818148,7052,9598,5241,1941,2234,1941,1150
2011,30,"Carroll, Virginia",686.7974261158125,8755,12556,7385,2573,3100,2573,1384
2011,31,"Accomack, Virginia",76.57693500032943,8766,13757,7279,1921,3259,1921,1084
2011,32,"Northampton, Virginia",41.46050234380229,3218,5195,2524,915,1071,915,254
2011,33,"Lunenburg, Virginia",199.55277142067234,3000,4471,2615,1061,1769,1061,704
2011,34,"Lancaster, Virginia",23.24416759228058,3706,5570,2958,517,971,517,179
2011,35,"Buckingham, Virginia",187.45116218884579,3882,5699,3234,1286,2676,1286,413
2011,36,"Henry, Virginia",180.03640676923246,15398,22871,11431,4230,5828,4230,2320
2011,37,"Culpeper, Virginia",214.21862292821277,11809,15750,10633,2109,3075,2109,1841
2011,38,"Winchester (city), Virginia",246.55950757922653,5614,10147,4529,1505,1525,1505,2071
2011,39,"Orange, Virginia",446.3998773018013,9446,12614,7952,1347,2434,1347,1083
2011,40,"Chesterfield, Virginia",2095.480727268575,83933,112895,68197,6992,13552,6992,22351
2011,41,"Fauquier, Virginia",1099.1309306695207,17139,22888,15147,1532,2660,1532,3976
2011,42,"Rockingham, Virginia",323.6930310911711,21657,29711,18225,4639,6114,4639,4014
2011,43,"Amelia, Virginia",41.90471523847225,3618,5001,2930,526,1348,526,422
2011,44,"Mecklenburg, Virginia",270.25947238683904,7971,12547,6434,2285,3513,2285,1347
2011,45,"Washington, Virginia",290.72908656890894,16565,23064,13496,3110,4016,3110,3026
2011,46,"Wythe, Virginia",489.7671725170815,7828,11610,6637,1710,2645,1710,1205
2011,47,"Louisa, Virginia",127.57583211800086,9538,13213,7870,1393,2788,1393,1290
2011,48,"Shenandoah, Virginia",227.72516139900108,11662,17152,9561,1783,3350,1783,1330
2011,49,"Smyth, Virginia",241.05214658596483,8557,12681,6664,2445,3070,2445,1490
2011,50,"Richmond, Virginia",2301.9123108144804,1922,2909,1982,644,1173,644,197
2011,51,"Greensville, Virginia",29.17071451946689,2441,3264,2124,970,1589,970,327
2011,52,"Charles City, Virginia",2.585173511437954,1881,2747,1380,376,975,376,262
2011,53,"Radford (city), Virginia",128.34223922069035,2342,5644,1915,253,507,253,7473
2011,54,"Cumberland, Virginia",61.6895672826595,2884,3976,2161,730,843,730,309
2011,55,"Warren, Virginia",295.2964424640718,9759,14203,8259,1429,2509,1429,2107
2011,56,"Brunswick, Virginia",167.93898428472312,4126,6126,3080,1499,2309,1499,1111
2011,57,"Page, Virginia",147.06653895554348,6744,9538,5439,1706,2888,1706,719
2011,58,"Charlotte, Virginia",29.494084755956443,3346,4534,2799,983,1368,983,601
2011,59,"Highland, Virginia",1.0712986657572288,771,1110,697,178,296,178,32
2011,60,"Giles, Virginia",208.93555850049643,4890,7054,3782,949,1416,949,896
2011,61,"New Kent, Virginia",243.92278853677337,5094,6552,4446,549,1245,549,834
2011,62,"Pulaski, Virginia",280.1825052062963,9919,14884,7843,1883,3098,1883,1652
2011,63,"Caroline, Virginia",535.3829367977061,7679,10476,5999,1184,2286,1184,997
2011,64,"Virginia Beach (city), Virginia",1131.7816424109005,112295,164041,89932,5924,14355,5924,35170
2011,65,"Bedford, Virginia",126.7699345896788,20234,26979,17791,2209,4742,2209,2954
2011,66,"Pittsylvania, Virginia",215.40185042154692,18577,26325,14369,4605,5875,4605,2812
2011,67,"Prince William, Virginia",559.5431216561492,98731,127170,84230,13490,14305,13490,28496
2011,68,"Botetourt, Virginia",128.98988740830396,9748,12789,8703,901,1570,901,1352
2011,69,"Isle of Wight, Virginia",438.27624785709264,10310,13528,8620,1203,2255,1203,1976
2011,70,"Goochland, Virginia",51.6399154149422,6274,7822,5959,946,1570,946,740
2011,71,"Frederick, Virginia",979.9938294353087,21246,28655,17741,3051,5055,3051,3731
2011,72,"Bland, Virginia",70.37274442692178,1971,2663,1789,499,486,499,198
2011,73,"Hanover, Virginia",481.78795865197816,28190,36489,24734,1685,4111,1685,5905
2011,74,"Chesapeake (city), Virginia",740.1769186848854,60047,78898,47922,3861,11217,3861,15897
2011,75,"Essex, Virginia",44.98074615780987,2899,4420,2218,580,982,580,309
2011,76,"Sussex, Virginia",24.630288672939326,2087,3600,1893,1331,1610,1331,735
